PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000000474974513,17839,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,17839,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,17839,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,26.055461883544922,26.125263214111328,39709,121.99968719482422,5.0,12.546621322631836,44.028656005859375,13.174442291259766,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.25192537903785706,0.25201594829559326,39709,0.30000001192092896,0.20000000298023224,0.23142927885055542,0.27143800258636475,0.01566126197576523,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.8982521891593933,,39709,1.0,0.2515975832939148,0.39651063084602356,1.0,0.227234348654747,Geogrid,Geogrid
PERM,Therys,Offshore,1.9838615655899048,2.0192601680755615,67521,5.183178424835205,0.20000000298023224,1.1372820138931274,2.9054529666900635,0.6877989768981934,Geogrid,Geogrid
PORO,Therys,Offshore,0.0897936075925827,0.08965575695037842,67521,0.18302825093269348,0.019999999552965164,0.05677046999335289,0.12308774888515472,0.025811122730374336,Geogrid,Geogrid
SW,Therys,Offshore,0.9861183166503906,,67521,1.0,0.6948723196983337,1.0,1.0,0.05082452669739723,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1209.1033935546875,1197.1346435546875,60171,2500.0,500.0,661.69287109375,1808.73486328125,437.8399658203125,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.3294806480407715,0.3285195529460907,60171,0.39231646060943604,0.2559317946434021,0.3090684115886688,0.3496774137020111,0.015818387269973755,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.8936958312988281,,60171,1.0,0.031112467870116234,0.1284339278936386,1.0,0.2942127585411072,Geogrid,Geogrid
PERM,Valysar,Channel,1072.6021728515625,1075.4803466796875,81827,2000.0,400.0,764.0158081054688,1409.59716796875,255.75662231445312,Geogrid,Geogrid
PORO,Valysar,Channel,0.27538758516311646,0.27570268511772156,81827,0.3400000035762787,0.20000000298023224,0.24830760061740875,0.30234789848327637,0.02103819139301777,Geogrid,Geogrid
SW,Valysar,Channel,0.8082287907600403,,81827,1.0,0.024155616760253906,0.06373654305934906,1.0,0.3750015199184418,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0009999999310821295,45813,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,45813,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,45813,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,94.666015625,94.69474792480469,42561,200.0,50.0,78.13946533203125,114.2452621459961,18.37792205810547,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.21221238374710083,0.2121606320142746,42561,0.27000001072883606,0.14000000059604645,0.18605603277683258,0.2387108951807022,0.020408976823091507,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8429313898086548,,42561,1.0,0.12995681166648865,0.21323931217193604,1.0,0.31039419770240784,Geogrid,Geogrid
PERM,Valysar,Floodplain,0.819751501083374,0.8039548993110657,98439,3.9962210655212402,0.15461322665214539,0.4477175772190094,1.2624515295028687,0.3315986096858978,Geogrid,Geogrid
PORO,Valysar,Floodplain,0.10259239375591278,0.10213644057512283,98439,0.1408170908689499,0.06301704794168472,0.08991856873035431,0.11553490161895752,0.009965134784579277,Geogrid,Geogrid
SW,Valysar,Floodplain,0.9794625043869019,,98439,1.0,0.6848554611206055,0.9020442962646484,1.0,0.05804084241390228,Geogrid,Geogrid
PERM,Volon,Calcite,0.0010000000474974513,0.0010000000474974513,22391,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Calcite,0.0,0.0,22391,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Volon,Calcite,1.0,,22391,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Volon,Channel,1588.2548828125,1587.8817138671875,119558,5000.0,500.0,947.69482421875,2428.16552734375,739.2314453125,Geogrid,Geogrid
PORO,Volon,Channel,0.2505853772163391,0.2505236566066742,119558,0.3199999928474426,0.20000000298023224,0.22414229810237885,0.2770647406578064,0.020490415394306183,Geogrid,Geogrid
SW,Volon,Channel,0.9039437174797058,,119558,1.0,0.02830812893807888,0.20273178815841675,1.0,0.28112003207206726,Geogrid,Geogrid
PERM,Volon,Floodplain,0.0010000000474974513,0.0010000000474974513,58211,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Floodplain,0.1001301109790802,0.09915430843830109,58211,0.1599999964237213,0.05999999865889549,0.0811205729842186,0.11906460672616959,0.014729799702763557,Geogrid,Geogrid
