PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.001000000280328095,18079,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,18079,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,18079,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,32.39295959472656,32.197383880615234,40614,150.0,5.0,15.126629829406738,54.68924331665039,17.164608001708984,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.24338692426681519,0.24361151456832886,40614,0.30000001192092896,0.20000000298023224,0.22177834808826447,0.26290765404701233,0.01578889600932598,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9226996898651123,,40614,1.0,0.25302261114120483,0.4748930335044861,1.0,0.2012011706829071,Geogrid,Geogrid
PERM,Therys,Offshore,1.7882822751998901,1.75641930103302,66413,5.093353748321533,0.20000000298023224,1.0068676471710205,2.6775596141815186,0.6699630618095398,Geogrid,Geogrid
PORO,Therys,Offshore,0.09958497434854507,0.10143094509840012,66413,0.1899999976158142,0.019999999552965164,0.05820939689874649,0.14358457922935486,0.03342647850513458,Geogrid,Geogrid
SW,Therys,Offshore,0.9917758107185364,,66413,1.0,0.6784371733665466,1.0,1.0,0.03853491693735123,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1302.2772216796875,1301.1478271484375,59918,2500.0,500.0,765.9932250976562,1950.384765625,457.8185119628906,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.3319338262081146,0.33132314682006836,59918,0.39126062393188477,0.2784181237220764,0.31310901045799255,0.35114485025405884,0.014727946370840073,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.9170213937759399,,59918,1.0,0.03298965469002724,1.0,1.0,0.2633539140224457,Geogrid,Geogrid
PERM,Valysar,Channel,1094.687255859375,1094.0452880859375,83184,2000.0,400.0,782.4967651367188,1440.609619140625,259.2292785644531,Geogrid,Geogrid
PORO,Valysar,Channel,0.2757778465747833,0.2761756479740143,83184,0.3400000035762787,0.20000000298023224,0.2478751689195633,0.30396443605422974,0.0219713244587183,Geogrid,Geogrid
SW,Valysar,Channel,0.8200880289077759,,83184,1.0,0.0252132099121809,0.06775081157684326,1.0,0.36547327041625977,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0009999999310821295,46460,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,46460,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,46460,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,95.02513885498047,95.2016372680664,40171,200.0,50.0,78.13946533203125,115.59150695800781,18.60620880126953,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.2118818610906601,0.21189022064208984,40171,0.27000001072883606,0.14000000059604645,0.1856730729341507,0.23805955052375793,0.020490553230047226,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8825802206993103,,40171,1.0,0.1375201940536499,0.248382106423378,1.0,0.2740233540534973,Geogrid,Geogrid
PERM,Valysar,Floodplain,0.7891535758972168,0.7755832672119141,98825,3.0104384422302246,0.0995015874505043,0.42895394563674927,1.2211662530899048,0.32383212447166443,Geogrid,Geogrid
PORO,Valysar,Floodplain,0.10137248784303665,0.10101751238107681,98825,0.13440510630607605,0.06641533970832825,0.08843033015727997,0.11399125307798386,0.009818867780268192,Geogrid,Geogrid
SW,Valysar,Floodplain,0.9825423359870911,,98825,1.0,0.6883076429367065,0.9405577182769775,1.0,0.05427471175789833,Geogrid,Geogrid
PERM,Volon,Calcite,0.0010000000474974513,0.0010000000474974513,22500,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Calcite,0.0,0.0,22500,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Volon,Calcite,1.0,,22500,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Volon,Channel,1560.3175048828125,1568.9754638671875,119491,5000.0,500.0,943.8087768554688,2354.57568359375,706.970947265625,Geogrid,Geogrid
PORO,Volon,Channel,0.25048330426216125,0.25117596983909607,119491,0.3199999928474426,0.20000000298023224,0.2236514687538147,0.2770630419254303,0.02065107598900795,Geogrid,Geogrid
SW,Volon,Channel,0.9267107248306274,,119491,1.0,0.029795601963996887,1.0,1.0,0.24814242124557495,Geogrid,Geogrid
PERM,Volon,Floodplain,0.0010000000474974513,0.0009999999310821295,58109,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Floodplain,0.09910543262958527,0.10099177062511444,58109,0.1599999964237213,0.05999999865889549,0.07921547442674637,0.11879849433898926,0.015367095358669758,Geogrid,Geogrid
