WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,21.5126996,0.2413,2172.22383,0.0,,Z,26.9775869,2018-01-01
R_A2,22,30,2,2,OPEN,0,19.5126268,0.2413,1968.71029,0.0,,Z,26.8624157,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.5222828,0.2413,1867.54891,0.0,,Z,26.7661269,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.6745837,0.2413,1377.5891,0.0,,Z,26.6426527,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.9828562,0.2413,1206.45352,0.0,,Z,26.5582647,2018-01-01
R_A2,22,30,6,6,OPEN,0,11.9600727,0.2413,1201.41289,0.0,,Z,26.2334821,2018-01-01
R_A2,22,30,7,7,OPEN,0,12.0571594,0.2413,1214.99144,0.0,,Z,26.6832932,2018-01-01
R_A2,22,30,8,8,OPEN,0,11.953545,0.2413,1203.92568,0.0,,Z,26.6086964,2018-01-01
R_A2,22,30,9,9,OPEN,0,9.86493263,0.2413,992.987521,0.0,,Z,26.5251114,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.04083416,0.2413,3.16193521,0.0,,Z,7.6429558,2018-01-01
R_A2,22,30,11,11,OPEN,0,25.8552396,0.2413,2585.59428,0.0,,Z,25.6095936,2018-01-01
R_A2,22,30,12,12,OPEN,0,12.4919635,0.2413,1244.4629,0.0,,Z,25.0912703,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.29042366,0.2413,29.0577936,0.0,,Z,25.6788429,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.28283013,0.2413,28.3325379,0.0,,Z,25.8472137,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.16797005,0.2413,16.7826154,0.0,,Z,25.4886075,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.04002225,0.2413,3.9838614,0.0,,Z,24.9840591,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.02797624,0.2413,2.78369298,0.0,,Z,24.9317741,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.0409248,0.2413,4.06962059,0.0,,Z,24.850909,2018-01-01
R_A2,22,30,19,19,OPEN,0,0.00903349,0.2413,0.89350159,0.0,,Z,24.1532567,2018-01-01
R_A2,22,29,25,25,OPEN,0,0.00161289,0.2413,0.13581212,0.0,,Z,10.9851548,2018-01-01
R_A2,22,29,26,26,OPEN,0,0.22267483,0.2413,19.476063,0.0,,Z,13.0813794,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.82064222,0.2413,150.482608,0.0,,Z,10.1092968,2018-01-01
R_A2,22,29,28,28,OPEN,0,0.94551053,0.2413,80.2037058,0.0,,Z,11.3570294,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.12088654,0.2413,94.4631592,0.0,,Z,11.0270022,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.14522267,0.2413,13.1713538,0.0,,Z,15.5557529,2018-01-01
R_A3,28,41,2,2,OPEN,0,0.32938073,0.2413,32.5045074,0.0,,Z,23.8622519,2018-01-01
R_A3,28,41,3,3,OPEN,0,0.2855508,0.2413,28.3912007,0.0,,Z,24.8305123,2018-01-01
R_A3,28,41,4,4,OPEN,0,0.37540485,0.2413,35.8772773,0.0,,Z,20.1953536,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.01212589,0.2413,1.16083291,0.0,,Z,20.3716618,2018-01-01
R_A3,28,41,6,6,OPEN,0,0.65939944,0.2413,62.200534,0.0,,Z,18.8967651,2018-01-01
R_A3,28,41,7,7,OPEN,0,0.98259041,0.2413,96.5601708,0.0,,Z,23.3404654,2018-01-01
R_A3,28,41,8,8,OPEN,0,0.02911118,0.2413,2.33440655,0.0,,Z,8.85896129,2018-01-01
R_A3,29,41,8,8,OPEN,0,0.731255,0.2413,70.9288215,0.0,,Z,21.7992895,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.07348849,0.2413,6.78834524,0.0,,Z,17.016535,2018-01-01
R_A3,29,41,10,10,OPEN,0,3.18593182,0.2413,248.464241,0.0,,Z,7.87335807,2018-01-01
R_A3,29,41,11,11,OPEN,0,15.6063206,0.2413,1535.74067,0.0,,Z,23.5086551,2018-01-01
R_A3,29,41,12,12,OPEN,0,17.7078498,0.2413,1744.31055,0.0,,Z,23.6348035,2018-01-01
R_A3,29,41,13,13,OPEN,0,5.20890092,0.2413,484.209128,0.0,,Z,17.5584355,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.10287013,0.2413,10.1231315,0.0,,Z,23.5110033,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.1020606,0.2413,9.9439437,0.0,,Z,22.314194,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.24684937,0.2413,24.3689123,0.0,,Z,23.9084164,2018-01-01
R_A3,29,41,17,17,OPEN,0,0.01126969,0.2413,1.10733024,0.0,,Z,23.3233805,2018-01-01
R_A3,29,41,25,25,OPEN,0,0.01774976,0.2413,1.11262115,0.0,,Z,3.46784538,2018-01-01
R_A3,29,41,26,26,OPEN,0,91.2263224,0.2413,8989.16031,0.0,,Z,23.6753361,2018-01-01
R_A3,29,41,27,27,OPEN,0,29.4149152,0.2413,2887.30107,0.0,,Z,23.1992029,2018-01-01
R_A3,29,41,28,28,OPEN,0,3.28650723,0.2413,282.068388,0.0,,Z,11.9823346,2018-01-01
R_A3,29,41,29,29,OPEN,0,32.4685584,0.2413,3198.88717,0.0,,Z,23.6572005,2018-01-01
R_A4,30,52,1,1,OPEN,0,260.848045,0.2413,24329.9287,0.0,,X,17.8567037,2018-01-01
R_A4,31,52,1,1,OPEN,0,314.33073,0.2413,29322.9707,0.0,,X,17.8706564,2018-01-01
R_A4,31,52,2,2,OPEN,0,757.068336,0.2413,70483.0396,0.0,,X,17.6924787,2018-01-01
R_A4,31,52,3,3,OPEN,0,180.360733,0.2413,16814.8637,0.0,,X,17.8152791,2018-01-01
R_A4,32,52,3,3,OPEN,0,294.3385,0.2413,27335.3432,0.0,,X,17.4762286,2018-01-01
R_A4,32,52,2,2,OPEN,0,274.760977,0.2413,25507.541,0.0,,X,17.4434455,2018-01-01
R_A4,32,51,2,2,OPEN,0,599.905898,0.2413,55276.6979,0.0,,X,16.8075748,2018-01-01
R_A4,33,51,2,2,OPEN,0,885.393545,0.2413,81523.7718,0.0,,X,16.7482742,2018-01-01
R_A4,33,50,2,2,OPEN,0,59.7036351,0.2413,5492.04099,0.0,,X,16.6695618,2018-01-01
R_A4,34,50,2,2,OPEN,0,822.738138,0.2413,75766.4889,0.0,,X,16.7611444,2018-01-01
R_A4,35,50,2,2,OPEN,0,258.215678,0.2413,23939.4624,0.0,,X,17.3276895,2018-01-01
R_A4,35,49,2,2,OPEN,0,205.380492,0.2413,18962.0216,0.0,,X,16.9741059,2018-01-01
R_A4,36,49,29,29,OPEN,0,1607.40573,0.2413,149133.99,0.0,,X,17.3911159,2018-01-01
R_A4,36,48,29,29,OPEN,0,132.633668,0.2413,12295.926,0.0,,X,17.3228692,2018-01-01
R_A4,37,48,29,29,OPEN,0,1238.46942,0.2413,115396.219,0.0,,X,17.7651499,2018-01-01
R_A4,38,48,29,29,OPEN,0,172.053492,0.2413,13585.2809,0.0,,X,8.29410729,2018-01-01
R_A4,38,47,29,29,OPEN,0,252.769683,0.2413,22333.4004,0.0,,X,13.7206965,2018-01-01
R_A5,31,20,1,1,OPEN,0,22.9842983,0.2413,2239.34065,0.0,,Z,22.3110783,2018-01-01
R_A5,31,20,2,2,OPEN,0,24.927023,0.2413,2431.61122,0.0,,Z,22.4550468,2018-01-01
R_A5,31,20,3,3,OPEN,0,24.8177245,0.2413,2423.98904,0.0,,Z,22.6028892,2018-01-01
R_A5,31,20,4,4,OPEN,0,22.8167113,0.2413,2230.82858,0.0,,Z,22.724324,2018-01-01
R_A5,31,20,5,5,OPEN,0,17.7388578,0.2413,1736.22132,0.0,,Z,22.8525571,2018-01-01
R_A5,31,20,6,6,OPEN,0,13.5851299,0.2413,1331.37689,0.0,,Z,23.0070891,2018-01-01
R_A5,31,20,7,7,OPEN,0,0.31303606,0.2413,26.5656374,0.0,,Z,11.3805683,2018-01-01
