Realization,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_LOWREEK,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_LOWREEK,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL
0,-0.4866139589238103,-0.7125524620896568,-1.7102772515867932,-3.5144166087427053,-3.2316056914096114,-1.40532977464954,-2.459846070655249,-1.9365164430742168,-5.421912259876824,0.019486002252355892,0.00030590275707253746,0.0005866705780601154,0.03932513528566841,0.0034685976805376682,0.011574002102648143,3.785190488554959e-06,0.0,1700.0711279634857
1,0.10251298351921423,0.44342821014431344,-3.4686954695584977,-2.81629628664639,-2.5847702418878984,-1.5578404899326315,-2.9801580336734235,-1.7367305396996748,-6.1802936985068815,0.00033986350381048707,0.0015265242695628697,0.002601535509281903,0.02767958089617548,0.0010467475819706726,0.018334516442732977,6.602467946671392e-07,0.0,1700.9340761039552
2,0.6862846735274948,-0.6418655895669977,-0.5502588887447433,-3.6742391595586876,-4.883546011879647,-4.396806755119614,-1.890222960868079,-2.0103309898144794,-1.4626521271112496,0.28167033561914695,0.000211719490619163,1.3075370029157015e-05,4.01045128086802e-05,0.01287588351670705,0.009764927207300579,0.03446258679425419,0.0,1700.1430968178133
3,0.26725437759760484,0.3302148507820366,-0.23175918099091014,-1.9769506040165763,-4.307851194006077,-3.097801295379825,-0.6956161091455396,-5.277599782860893,-2.154731006695198,0.5864632719244515,0.010545068275481793,4.922081562381612e-05,0.0007983598807435848,0.20155050509580122,5.277159456128354e-06,0.007002755983878429,0.0,1700.0543377957113
4,0.833750143291693,0.10703229528249514,-0.7371874497624561,-1.4644685485719353,-1.947316693443803,-2.714880989608074,-1.7741045595647786,-2.1407495896922253,-6.612667883754843,0.1831523731250866,0.03431874923938417,0.01128972352436374,0.0019280531882176718,0.016822689937782485,0.007231866663643388,2.439675788482613e-07,0.0,1706.7494456644918
5,0.9283483245087507,-0.07803215420521759,-2.3107288555687258,-2.3894704062630665,-1.6260762893880645,-2.2018231505219505,-1.0431526625309273,-1.1244689273253252,-4.905960871461395,0.004889575364538022,0.004078773544427918,0.023655041298898335,0.006283141631476264,0.09054142751139138,0.07508117708865532,1.241764181518916e-05,0.0,1714.1212281851335
6,-0.6145051320130847,-0.11259129869476792,-0.5853858644371528,-3.504409498387277,-3.2732148886145596,-1.3720852863779371,-4.700749833018206,-1.6707423748940986,-6.2998395100294236,0.2597850384561321,0.0003130332726325855,0.0005330710670201696,0.04245361857076091,1.991820358397121e-05,0.021343106187154775,5.013724774922215e-07,0.0,1708.2740154401297
7,-0.5248810021036073,-0.20371287342334754,-2.6148071268052924,-0.7725979211515753,-3.6122237295829733,-4.71811428468353,-2.4961560960011955,-3.9211386317121053,-5.224043633175618,0.0024276880088102957,0.16881151942294464,0.00024421721279710114,1.9137522544484164e-05,0.0031903909448861745,0.0001199116470506533,5.969753059992304e-06,0.0,1705.4986581369928
8,0.29205727081900945,-0.7246690041318194,-3.2882044393641756,-0.01472345190342455,-2.4444246172203905,-1.5970562330630558,-0.36311487347427573,-0.5168361994952642,-5.112149253365068,0.0005149861634253058,0.9666662324453573,0.003593977739053695,0.02528970520569838,0.433396227344655,0.30420321561768504,7.724150846859502e-06,0.0,1709.4863468198396
9,-0.19947242640153673,-0.2884511888875848,-3.7470486525528526,-4.2988527289329035,-2.3033113901024063,-2.0536406121401747,-3.006673390929352,-2.8794745691054744,-4.496043504751837,0.0001790405269708253,5.025129648719736e-05,0.004973803343008443,0.008838109701405354,0.00098475140490195,0.0013198525957870202,3.191218163937295e-05,0.0,1704.2916825402924
10,-0.3341750565400252,0.9709894578453444,-2.1061891398076398,-0.9751344441790255,-3.89896368198041,-2.3323840776122866,-2.23898176815407,-1.996940588010332,-6.778362429762821,0.007830885252150806,0.10589258636392782,0.00012619330597475305,0.0046517452452152575,0.0057679067677386675,0.010070694276964812,1.6658564328567616e-07,0.0,1705.2423598945272
11,-0.509895823325056,-0.11924285622732966,-4.008582742212186,-1.217542694941906,-4.0589586598147624,-3.9867036980426866,-0.6622692309489873,-5.461875714156337,-4.155052754242783,9.804315037516971e-05,0.060597862460559766,8.73054469871709e-05,0.00010310893520266398,0.2176360169268565,3.4524252626783914e-06,6.997569905650383e-05,0.0,1703.2965994157078
12,-0.9540313040860924,0.7348529553289755,-3.0232407852015517,-3.0525077433398238,-3.7108366517344877,-3.6950062017967524,-1.1706904120847992,-4.878321914020266,-1.2165746867337206,0.0009478927788955143,0.0008861194242761728,0.0001946091914460608,0.0002018337541283152,0.0675009038125652,1.3233602513848585e-05,0.06073308096483716,0.0,1696.882951003666
13,-0.9460522398193473,0.15512441101773566,-1.7767274453493762,-1.7249296690278049,-4.123322274773476,-1.698198370734704,-4.104257898217283,-4.249227451677613,-7.642461262127684,0.016721396869731328,0.018839541580662027,7.527967322403903e-05,0.02003556662773526,7.86578554998189e-05,5.633425409428354e-05,2.277921417115889e-08,0.0,1711.134056615563
14,-0.2625737353035642,-0.30285756817687914,-2.7277023534965736,-2.7253471561347538,-3.707489958807927,-4.052255758755207,-1.1736699955308088,-6.292571628545416,-2.7697020467002194,0.0018719646637889982,0.0018821439839076357,0.00019611465180305662,8.866337140832974e-05,0.06703938236363897,5.098335033819592e-07,0.001699409154059955,0.0,1711.4988762623468
15,0.5132275124675272,-0.3408566285666532,-0.29341617388405655,-1.4271775755451601,-2.396939460877347,-4.112259213643169,-2.994389654084458,-5.675417760451365,-4.824018333628756,0.5088430254013504,0.037395765215463145,0.004009226009321133,7.722195394292151e-05,0.0010130021005641653,2.1114569909639714e-06,1.4996215280328115e-05,0.0,1698.980815729225
16,0.6511309597332926,-0.3125061074030301,-2.8794103017956805,-2.6420940790153327,-3.348185358293866,-2.407388016419219,-3.5586921338715882,-2.6253774304105506,-0.2522194000838217,0.0013200479232793605,0.002279848146540058,0.0004485539048109781,0.003913920352275819,0.0002762535490409191,0.002369313721522004,0.5594748904458595,0.0,1704.0137996766807
17,-0.6714772140982856,-0.31844909076582484,-1.5430960108121539,-1.073286252635267,-2.0006472509632904,-4.232308875884741,-3.4271146195725595,-3.0521639486319723,-3.696213568869684,0.028635448472903065,0.08447218876510255,0.009985107596011794,5.857214436332843e-05,0.0003740118655401818,0.0008868211688145076,0.00020127342232750827,0.0,1711.718677037788
18,0.17050716918100073,-0.10401316020238205,-3.2259560307771715,-3.902185824113724,-4.641789798338184,-3.207179471041662,-3.3639035633583676,-4.663728544481628,-4.605531952491923,0.0005943523295093964,0.0001252605100810604,2.2814460411543843e-05,0.0006206125147566252,0.0004326098829406923,2.1690594505697733e-05,2.4800934622417192e-05,0.0,1709.945189747518
19,-0.3521624893985844,-0.620307647153503,-0.9046719277924128,-1.6770594379203478,-2.425331563876706,-3.5390177960546683,-3.7088261905062385,-0.2873460921462318,-0.23262019423048633,0.12454550909305541,0.02103490534522216,0.00375550579206618,0.0002890561433604575,0.00019551217607483658,0.5160049975845981,0.5853017272933566,0.0,1709.292546140804
20,-0.5477897577883885,0.16237614091013874,-3.358324465558606,-4.0606380001288604,-3.375975482228049,-0.26186976971925807,-2.674098914296658,-5.202757558090241,-0.5974857184125462,0.00043820318965646715,8.696850406109279e-05,0.0004207503808637744,0.5471800191447387,0.002117878715253619,6.269637652114768e-06,0.25264707906723727,0.0,1698.7813069679514
21,-0.45306846143653967,0.9013208086680495,-4.731534565055929,-4.270164529146735,-3.8291369616308333,-0.3961888577642597,-2.7220633052091805,-7.959611119410279,-2.6389345387644245,1.8555191246774318e-05,5.368283845097277e-05,0.00014820506233445888,0.40161612565059013,0.0018964294668250444,1.097460456032979e-08,0.002296494772832859,0.0,1707.7318406984482
22,-0.42382641382469166,0.1888347094975229,-1.364521342223225,-0.8385243902262411,-3.3622618962499975,-0.5533659918743965,-3.0523103665144493,-1.391076100170524,-6.541115373927461,0.04319949378781308,0.14503593190096997,0.00043424827681079844,0.27966235349131285,0.0008865222366444111,0.0406372115511386,2.87663411153237e-07,0.0,1698.5161982739971
23,0.7703858254361329,-0.4958312637945127,-1.3987445455500906,-1.6800136027552293,-2.27273722376571,-0.5832881008594567,-1.6856618031457884,-3.171343843070615,-3.662777559904447,0.03992596800895819,0.020892306919871484,0.0053365769522159285,0.2610429081942591,0.02062235206454082,0.0006739941963721543,0.00021738142937387887,0.0,1701.41324275305
24,-0.06841885056670782,-0.40182334084478655,-0.6556101662941044,-0.1823923932883506,-2.211122550024779,-1.0914413330421358,-2.5658205774752614,-2.615775980477696,-2.8355233193870917,0.22099875836807922,0.6570638994032312,0.0061500330544549215,0.08101373722326839,0.0027175617585442533,0.0024222781937960048,0.001460416330466772,0.0,1704.7527170559306
