WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,12.7243703,0.2413,1256.77535,0.0,,Z,23.971767,2018-01-01
R_A2,22,30,2,2,OPEN,0,10.4070947,0.2413,1038.55421,0.0,,Z,25.3233222,2018-01-01
R_A2,22,30,3,3,OPEN,0,14.5011705,0.2413,1447.1163,0.0,,Z,25.3235445,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.422789,0.2413,1341.08426,0.0,,Z,25.4840544,2018-01-01
R_A2,22,30,5,5,OPEN,0,10.0475917,0.2413,1003.49533,0.0,,Z,25.4338796,2018-01-01
R_A2,22,30,6,6,OPEN,0,9.72467013,0.2413,969.029984,0.0,,Z,25.1255549,2018-01-01
R_A2,22,30,7,7,OPEN,0,1.8443854,0.2413,185.667819,0.0,,Z,26.5367392,2018-01-01
R_A2,22,30,8,8,OPEN,0,3.39645607,0.2413,276.778603,0.0,,Z,9.49852275,2018-01-01
R_A2,22,30,9,9,OPEN,0,9.74637734,0.2413,973.468917,0.0,,Z,25.4418694,2018-01-01
R_A2,22,30,10,10,OPEN,0,2.08069992,0.2413,166.988351,0.0,,Z,8.89058324,2018-01-01
R_A2,22,30,11,11,OPEN,0,30.6231354,0.2413,3047.73191,0.0,,Z,24.9608844,2018-01-01
R_A2,22,30,12,12,OPEN,0,22.1240665,0.2413,1732.69758,0.0,,Z,8.01353568,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.38391097,0.2413,38.1755063,0.0,,Z,24.8469379,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.33796277,0.2413,33.6588072,0.0,,Z,25.053871,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.1285714,0.2413,12.6649578,0.0,,Z,23.635202,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.0331898,0.2413,3.30265224,0.0,,Z,24.9397649,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.04144006,0.2413,4.11914772,0.0,,Z,24.7959957,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.01980146,0.2413,1.96824782,0.0,,Z,24.7946431,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.01507538,0.2413,1.49879702,0.0,,Z,24.8226053,2018-01-01
R_A2,22,29,19,19,OPEN,0,0.00019914,0.2413,0.01995844,0.0,,Z,25.9144276,2018-01-01
R_A2,22,29,27,27,OPEN,0,13.7537877,0.2413,571.547352,0.0,,Z,1.11801805,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4377e-05,0.2413,0.00139024,0.0,,Z,21.458715,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4391e-05,0.2413,0.00139084,0.0,,Z,21.3982679,2018-01-01
