WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,24.3035012,0.2413,2456.44682,0.0,,Z,27.122163,2018-01-01
R_A2,22,30,2,2,OPEN,0,24.4666894,0.2413,2471.62479,0.0,,Z,27.0441117,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.67706,0.2413,1885.45459,0.0,,Z,26.9433025,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.3189822,0.2413,1343.79444,0.0,,Z,26.8609876,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.9318311,0.2413,1203.23057,0.0,,Z,26.7875404,2018-01-01
R_A2,22,30,6,6,OPEN,0,6.91337515,0.2413,550.863393,0.0,,Z,8.62085307,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.60616612,0.2413,51.5753173,0.0,,Z,11.5155009,2018-01-01
R_A2,22,30,8,8,OPEN,0,4.10279043,0.2413,411.844496,0.0,,Z,26.1347014,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.77887446,0.2413,63.5367748,0.0,,Z,9.54172699,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00503629,0.2413,0.41091796,0.0,,Z,9.55009333,2018-01-01
R_A2,22,30,11,11,OPEN,0,21.5455759,0.2413,2134.42886,0.0,,Z,24.3557444,2018-01-01
R_A2,22,30,12,12,OPEN,0,26.76497,0.2413,2682.52484,0.0,,Z,25.9167003,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.38977852,0.2413,39.1140899,0.0,,Z,26.0898873,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.32211853,0.2413,32.3172493,0.0,,Z,26.0586949,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.15359241,0.2413,15.1178629,0.0,,Z,23.5381552,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.02862275,0.2413,2.84750078,0.0,,Z,24.9074368,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.03331492,0.2413,3.30915446,0.0,,Z,24.7023314,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.02174843,0.2413,2.16175547,0.0,,Z,24.7934698,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.01333293,0.2413,1.32600975,0.0,,Z,24.8673514,2018-01-01
R_A2,22,29,19,19,OPEN,0,0.00137718,0.2413,0.13699734,0.0,,Z,24.8976419,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4359e-05,0.2413,0.00138932,0.0,,Z,21.5190401,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4377e-05,0.2413,0.00139024,0.0,,Z,21.458715,2018-01-01
R_A2,22,29,29,29,OPEN,0,0.00044823,0.2413,0.03570702,0.0,,Z,8.61205055,2018-01-01
R_A2,22,29,30,30,OPEN,0,1.4407e-05,0.2413,0.00139163,0.0,,Z,21.3378328,2018-01-01
R_A2,22,29,31,31,OPEN,0,1.4419e-05,0.2413,0.00139208,0.0,,Z,21.2774052,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.24620331,0.2413,21.1955613,0.0,,Z,12.1526822,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.26928117,0.2413,125.655937,0.0,,Z,24.2671143,2018-01-01
R_A3,28,41,3,3,OPEN,0,1.83144575,0.2413,181.477888,0.0,,Z,24.3873445,2018-01-01
R_A3,28,41,4,4,OPEN,0,0.79645148,0.2413,68.1641059,0.0,,Z,11.8283397,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.00726077,0.2413,0.69559043,0.0,,Z,20.4475823,2018-01-01
R_A3,28,41,6,6,OPEN,0,0.87100497,0.2413,87.1477976,0.0,,Z,25.6804713,2018-01-01
R_A3,29,41,6,6,OPEN,0,1.04352016,0.2413,102.261118,0.0,,Z,22.9994334,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.40413032,0.2413,138.754733,0.0,,Z,24.0358459,2018-01-01
R_A3,29,41,8,8,OPEN,0,0.49802382,0.2413,48.8668508,0.0,,Z,23.1542419,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.01102706,0.2413,1.05096741,0.0,,Z,19.9143427,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.00818422,0.2413,0.64989334,0.0,,Z,8.49581625,2018-01-01
R_A3,29,41,11,11,OPEN,0,18.6978185,0.2413,1857.99727,0.0,,Z,24.7556492,2018-01-01
R_A3,29,41,12,12,OPEN,0,15.8328376,0.2413,1574.10498,0.0,,Z,24.8227659,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.24116529,0.2413,24.0255691,0.0,,Z,25.0936253,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.15806213,0.2413,15.7897114,0.0,,Z,25.4630395,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.15400563,0.2413,14.4615673,0.0,,Z,18.4701364,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.01052158,0.2413,1.03851229,0.0,,Z,23.8870152,2018-01-01
R_A3,29,41,27,27,OPEN,0,5.92472008,0.2413,296.591428,0.0,,Z,1.76331222,2018-01-01
R_A3,29,41,28,28,OPEN,0,87.6504385,0.2413,8713.78907,0.0,,Z,24.816073,2018-01-01
R_A3,29,41,29,29,OPEN,0,58.9967373,0.2413,5862.42,0.0,,Z,24.7540724,2018-01-01
R_A3,29,41,30,30,OPEN,0,7.60764311,0.2413,607.624226,0.0,,Z,8.70878459,2018-01-01
