PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000000474974513,17935,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,17935,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,17935,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,34.61688232421875,34.994449615478516,38169,150.0,5.0,15.529786109924316,56.99131774902344,17.619150161743164,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.24947570264339447,0.24991080164909363,38169,0.30000001192092896,0.20000000298023224,0.22835494577884674,0.27301493287086487,0.01706509105861187,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9041855931282043,,38169,1.0,0.2501450479030609,0.4161885678768158,1.0,0.22158192098140717,Geogrid,Geogrid
PERM,Therys,Offshore,1.8778972625732422,1.9461266994476318,67528,4.794928550720215,0.20000000298023224,1.0995936393737793,2.720628023147583,0.635563313961029,Geogrid,Geogrid
PORO,Therys,Offshore,0.10107188671827316,0.10260284692049026,67528,0.1899999976158142,0.019999999552965164,0.06511048227548599,0.1364387571811676,0.02807631529867649,Geogrid,Geogrid
SW,Therys,Offshore,0.9867793917655945,,67528,1.0,0.6493104100227356,1.0,1.0,0.04932251200079918,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1341.3507080078125,1356.958740234375,60640,2500.0,500.0,829.937255859375,1938.2529296875,434.0550231933594,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.3282601535320282,0.3275515139102936,60640,0.3874875009059906,0.27649617195129395,0.3101813793182373,0.34693002700805664,0.014159394428133965,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.8956843018531799,,60640,1.0,0.033680763095617294,0.1299152374267578,1.0,0.2918970286846161,Geogrid,Geogrid
PERM,Valysar,Channel,1088.03759765625,1092.63916015625,83955,2000.0,400.0,773.0580444335938,1437.4136962890625,262.64324951171875,Geogrid,Geogrid
PORO,Valysar,Channel,0.273373544216156,0.2736833095550537,83955,0.3400000035762787,0.20000000298023224,0.24524714052677155,0.3020324110984802,0.02212487906217575,Geogrid,Geogrid
SW,Valysar,Channel,0.820507824420929,,83955,1.0,0.025629235431551933,0.06601481884717941,1.0,0.3645211160182953,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000000474974513,43391,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,43391,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,43391,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,94.79109954833984,94.63420867919922,42357,200.0,50.0,77.97386932373047,115.59150695800781,18.679946899414062,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.21337135136127472,0.21338438987731934,42357,0.27000001072883606,0.14000000059604645,0.18680810928344727,0.23984313011169434,0.02069908194243908,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8285313844680786,,42357,1.0,0.12336314469575882,0.21233545243740082,1.0,0.31803426146507263,Geogrid,Geogrid
