PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000001639127731,18448,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,18448,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,18448,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,26.5908260345459,26.21623992919922,43026,132.89398193359375,5.0,11.744932174682617,44.39459228515625,14.108041763305664,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.24790897965431213,0.24810048937797546,43026,0.2982177138328552,0.20000000298023224,0.22963128983974457,0.26630493998527527,0.014501192606985569,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9230557680130005,,43026,1.0,0.2589055895805359,0.47224223613739014,1.0,0.199379563331604,Geogrid,Geogrid
PERM,Therys,Offshore,2.121746778488159,2.132263660430908,65410,5.155833721160889,0.30296072363853455,1.2718558311462402,2.9869489669799805,0.660347044467926,Geogrid,Geogrid
PORO,Therys,Offshore,0.09502527117729187,0.09671430289745331,65410,0.1899999976158142,0.019999999552965164,0.062479496002197266,0.12881505489349365,0.025691192597150803,Geogrid,Geogrid
SW,Therys,Offshore,0.9894619584083557,,65410,1.0,0.6952182054519653,1.0,1.0,0.04401286691427231,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1340.2296142578125,1345.7568359375,61852,2500.0,500.0,762.7333374023438,2118.035400390625,504.41021728515625,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.3340045213699341,0.3340238630771637,61852,0.3806286156177521,0.28197622299194336,0.3156506419181824,0.3525814116001129,0.014111877419054508,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.9040089249610901,,61852,1.0,0.028263239189982414,0.2258175015449524,1.0,0.28067171573638916,Geogrid,Geogrid
PERM,Valysar,Channel,1094.81884765625,1094.4700927734375,82690,2000.0,400.0,779.3082275390625,1443.4852294921875,261.925537109375,Geogrid,Geogrid
PORO,Valysar,Channel,0.27560144662857056,0.27568262815475464,82690,0.3400000035762787,0.20000000298023224,0.24757640063762665,0.3037388324737549,0.021763963624835014,Geogrid,Geogrid
SW,Valysar,Channel,0.8121443390846252,,82690,1.0,0.02567635104060173,0.0635337382555008,1.0,0.3713655173778534,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000000474974513,42911,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,42911,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,42911,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,94.4109878540039,94.48455047607422,41292,200.0,50.0,77.8095932006836,114.2452621459961,18.54541015625,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.21113775670528412,0.21133297681808472,41292,0.27000001072883606,0.14000000059604645,0.18459567427635193,0.2374977469444275,0.020616229623556137,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8513551950454712,,41292,1.0,0.12660737335681915,0.23473839461803436,1.0,0.2982112765312195,Geogrid,Geogrid
PERM,Valysar,Floodplain,0.8138913512229919,0.7972683310508728,101747,3.202206611633301,0.11649730801582336,0.4301126003265381,1.2998669147491455,0.35834816098213196,Geogrid,Geogrid
PORO,Valysar,Floodplain,0.10115597397089005,0.10038749873638153,101747,0.1411624550819397,0.06208019703626633,0.08776609599590302,0.11475424468517303,0.01031484641134739,Geogrid,Geogrid
SW,Valysar,Floodplain,0.982357382774353,,101747,1.0,0.6677428483963013,0.9248718023300171,1.0,0.0525391548871994,Geogrid,Geogrid
PERM,Volon,Calcite,0.0010000000474974513,0.0010000000474974513,22365,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
