PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000000474974513,17862,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,17862,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,17862,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,29.716856002807617,29.73663330078125,38300,143.31007385253906,5.0,13.538572311401367,49.170921325683594,14.331851959228516,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.25433027744293213,0.25500646233558655,38300,0.30000001192092896,0.20284749567508698,0.23772045969963074,0.27076104283332825,0.013027727603912354,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9314020276069641,,38300,1.0,0.2439350187778473,0.5647392272949219,1.0,0.18917527794837952,Geogrid,Geogrid
PERM,Therys,Offshore,2.191629648208618,2.287344217300415,67703,6.433505535125732,0.20000000298023224,1.1642558574676514,3.3954970836639404,0.8820997476577759,Geogrid,Geogrid
PORO,Therys,Offshore,0.0967390313744545,0.1003304049372673,67703,0.1899999976158142,0.019999999552965164,0.05988134443759918,0.13268406689167023,0.028174161911010742,Geogrid,Geogrid
SW,Therys,Offshore,0.989388108253479,,67703,1.0,0.6854605674743652,1.0,1.0,0.04552435502409935,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1176.0399169921875,1154.8172607421875,59791,2500.0,500.0,655.8773803710938,1788.0401611328125,439.5706787109375,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.32668936252593994,0.3258441984653473,59791,0.38487476110458374,0.2738676071166992,0.3064645826816559,0.3459762632846832,0.01531000342220068,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.9124444723129272,,59791,1.0,0.03283495828509331,1.0,1.0,0.2691243290901184,Geogrid,Geogrid
PERM,Valysar,Channel,1045.62646484375,1040.81298828125,78058,2000.0,400.0,750.095458984375,1371.3863525390625,246.89248657226562,Geogrid,Geogrid
PORO,Valysar,Channel,0.27188944816589355,0.271436482667923,78058,0.3400000035762787,0.20000000298023224,0.24480530619621277,0.298761785030365,0.021160703152418137,Geogrid,Geogrid
SW,Valysar,Channel,0.8281458020210266,,78058,1.0,0.024343950673937798,0.0720299780368805,1.0,0.3578737676143646,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000001639127731,45074,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
