WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,21.5757117,0.2413,2159.56255,0.0,,Z,25.7327965,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.0595171,0.2413,2106.59859,0.0,,Z,25.6480365,2018-01-01
R_A2,22,30,3,3,OPEN,0,18.4822378,0.2413,1847.82374,0.0,,Z,25.5761857,2018-01-01
R_A2,22,30,4,4,OPEN,0,15.2031783,0.2413,1518.94175,0.0,,Z,25.4819905,2018-01-01
R_A2,22,30,5,5,OPEN,0,13.042288,0.2413,1302.44321,0.0,,Z,25.4187281,2018-01-01
R_A2,22,30,6,6,OPEN,0,7.45789907,0.2413,594.328492,0.0,,Z,8.62562237,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01148958,0.2413,1.11497484,0.0,,Z,21.8533509,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01622915,0.2413,1.57390434,0.0,,Z,21.7806627,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.01060338,0.2413,1.02525242,0.0,,Z,21.4460303,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00899741,0.2413,0.72276403,0.0,,Z,8.92606248,2018-01-01
R_A2,22,30,11,11,OPEN,0,33.2067109,0.2413,3305.14777,0.0,,Z,24.9725065,2018-01-01
R_A2,22,30,12,12,OPEN,0,15.2215756,0.2413,1510.93964,0.0,,Z,24.614521,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.06300023,0.2413,5.13363522,0.0,,Z,9.49626568,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.24856374,0.2413,24.7646525,0.0,,Z,25.1046003,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.16535008,0.2413,16.2396598,0.0,,Z,23.2690078,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.03301775,0.2413,3.28505493,0.0,,Z,24.9204739,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.04055936,0.2413,4.02800838,0.0,,Z,24.6784633,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.0210762,0.2413,2.09497445,0.0,,Z,24.7958347,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.01373327,0.2413,1.36571242,0.0,,Z,24.856398,2018-01-01
R_A2,22,29,19,19,OPEN,0,0.00133478,0.2413,0.13276056,0.0,,Z,24.878602,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4359e-05,0.2413,0.00138932,0.0,,Z,21.5190401,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4377e-05,0.2413,0.00139024,0.0,,Z,21.458715,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4391e-05,0.2413,0.00139084,0.0,,Z,21.3982679,2018-01-01
R_A2,22,29,30,30,OPEN,0,1.4407e-05,0.2413,0.00139163,0.0,,Z,21.3378328,2018-01-01
R_A2,22,29,31,31,OPEN,0,0.00044414,0.2413,0.03539367,0.0,,Z,8.6249966,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.67047319,0.2413,57.4300287,0.0,,Z,11.8735525,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.31845609,0.2413,126.350299,0.0,,Z,20.4813293,2018-01-01
R_A3,28,41,3,3,OPEN,0,1.93228463,0.2413,185.037023,0.0,,Z,20.4032799,2018-01-01
R_A3,28,41,4,4,OPEN,0,0.82964491,0.2413,70.8363254,0.0,,Z,11.7002286,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.56548966,0.2413,46.3190645,0.0,,Z,9.71429171,2018-01-01
R_A3,28,41,6,6,OPEN,0,2.07465061,0.2413,204.145095,0.0,,Z,23.5019842,2018-01-01
R_A3,29,41,6,6,OPEN,0,1.61617297,0.2413,145.398222,0.0,,Z,14.9565901,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.2838058,0.2413,122.386399,0.0,,Z,19.9387936,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.31380582,0.2413,125.228448,0.0,,Z,19.9242603,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.08301192,0.2413,7.46538369,0.0,,Z,14.9301311,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.03139403,0.2413,2.43719922,0.0,,Z,7.72487347,2018-01-01
R_A3,29,41,11,11,OPEN,0,9.06125548,0.2413,879.617736,0.0,,Z,21.8912624,2018-01-01
R_A3,29,41,12,12,OPEN,0,14.4813703,0.2413,1422.72136,0.0,,Z,23.3078636,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.20535146,0.2413,20.263185,0.0,,Z,23.8519466,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.0020879,0.2413,0.16495394,0.0,,Z,8.31418747,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.1728544,0.2413,16.521238,0.0,,Z,20.2054863,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.0100049,0.2413,0.98739797,0.0,,Z,23.8721284,2018-01-01
R_A3,29,41,27,27,OPEN,0,0.00296383,0.2413,0.23449822,0.0,,Z,8.36565029,2018-01-01
R_A3,29,41,28,28,OPEN,0,106.783905,0.2413,10489.3668,0.0,,Z,23.2890248,2018-01-01
R_A3,29,41,29,29,OPEN,0,41.3835882,0.2413,4012.40373,0.0,,Z,21.7530696,2018-01-01
R_A3,29,41,30,30,OPEN,0,2.15930833,0.2413,171.103345,0.0,,Z,8.41958248,2018-01-01
R_A3,29,41,31,31,OPEN,0,15.8341575,0.2413,1550.11496,0.0,,Z,22.8772735,2018-01-01
R_A4,30,52,1,1,OPEN,0,190.582153,0.2413,17315.7006,0.0,,X,15.689037,2018-01-01
R_A4,31,52,1,1,OPEN,0,254.369536,0.2413,23118.1671,0.0,,X,15.711999,2018-01-01
R_A4,31,52,2,2,OPEN,0,553.83399,0.2413,50328.1384,0.0,,X,15.7019545,2018-01-01
R_A4,31,52,3,3,OPEN,0,392.032479,0.2413,35618.504,0.0,,X,15.688296,2018-01-01
R_A4,31,52,4,4,OPEN,0,91.2727146,0.2413,8301.03799,0.0,,X,15.7655091,2018-01-01
R_A4,32,52,4,4,OPEN,0,406.437462,0.2413,36803.8275,0.0,,X,15.4350509,2018-01-01
R_A4,32,51,4,4,OPEN,0,232.363977,0.2413,19452.3365,0.0,,X,10.7008104,2018-01-01
R_A4,33,51,4,4,OPEN,0,39.8400974,0.2413,2621.96513,0.0,,X,4.10066169,2018-01-01
R_A4,33,51,3,3,OPEN,0,73.8123578,0.2413,4507.68991,0.0,,X,3.18054657,2018-01-01
R_A4,33,50,4,4,OPEN,0,37.6623365,0.2413,3370.12128,0.0,,X,14.5753072,2018-01-01
R_A4,34,50,4,4,OPEN,0,169.105615,0.2413,15166.9726,0.0,,X,14.7377078,2018-01-01
R_A4,34,50,3,3,OPEN,0,33.1505713,0.2413,1568.9822,0.0,,X,1.52329278,2018-01-01
R_A4,35,50,3,3,OPEN,0,17.8380377,0.2413,1402.95525,0.0,,X,8.15749214,2018-01-01
R_A4,35,50,2,2,OPEN,0,0.44436851,0.2413,19.8906158,0.0,,X,1.32752925,2018-01-01
R_A4,35,49,2,2,OPEN,0,23.8196327,0.2413,1842.9882,0.0,,X,7.61804588,2018-01-01
R_A4,36,49,30,30,OPEN,0,273.401376,0.2413,18299.8387,0.0,,X,4.35466708,2018-01-01
