WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,19.1809618,0.2413,1934.57494,0.0,,Z,26.8120196,2018-01-01
R_A2,22,30,2,2,OPEN,0,16.5022284,0.2413,1663.13407,0.0,,Z,26.7020265,2018-01-01
R_A2,22,30,3,3,OPEN,0,14.3138136,0.2413,1441.12267,0.0,,Z,26.5567299,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.317479,0.2413,1341.62493,0.0,,Z,26.6438157,2018-01-01
R_A2,22,30,5,5,OPEN,0,9.67018711,0.2413,972.412175,0.0,,Z,26.382564,2018-01-01
R_A2,22,30,6,6,OPEN,0,7.94851449,0.2413,756.091184,0.0,,Z,19.7185221,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01199147,0.2413,1.16335412,0.0,,Z,21.8216767,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01023995,0.2413,0.98547827,0.0,,Z,20.9323628,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.01299693,0.2413,1.2449049,0.0,,Z,20.4292965,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00512177,0.2413,0.41671449,0.0,,Z,9.43313657,2018-01-01
R_A2,22,30,11,11,OPEN,0,19.8236112,0.2413,1983.385,0.0,,Z,25.6768176,2018-01-01
R_A2,22,30,12,12,OPEN,0,11.4591285,0.2413,1141.84108,0.0,,Z,25.1230031,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.05161227,0.2413,4.17290041,0.0,,Z,9.17860842,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.13548909,0.2413,13.4574817,0.0,,Z,24.6966632,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.14817167,0.2413,14.7547589,0.0,,Z,25.0345126,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.0336897,0.2413,3.35438958,0.0,,Z,25.0189603,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.02917046,0.2413,2.90252579,0.0,,Z,24.9320266,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.03751183,0.2413,3.72728207,0.0,,Z,24.7465221,2018-01-01
R_A2,22,30,19,19,OPEN,0,0.00575996,0.2413,0.56849592,0.0,,Z,23.8803844,2018-01-01
R_A2,22,29,25,25,OPEN,0,8.03674456,0.2413,667.716697,0.0,,Z,10.3445635,2018-01-01
R_A2,22,29,26,26,OPEN,0,9.89769133,0.2413,988.957073,0.0,,Z,25.4935528,2018-01-01
R_A2,22,29,27,27,OPEN,0,21.3832076,0.2413,2131.49311,0.0,,Z,25.1715466,2018-01-01
R_A2,22,29,28,28,OPEN,0,14.9925367,0.2413,1476.38595,0.0,,Z,23.5965846,2018-01-01
R_A2,22,29,29,29,OPEN,0,6.14236793,0.2413,615.141058,0.0,,Z,25.808626,2018-01-01
R_A3,28,41,1,1,OPEN,0,6.57087327,0.2413,658.272243,0.0,,Z,25.8544506,2018-01-01
R_A3,28,41,2,2,OPEN,0,8.00321236,0.2413,800.220521,0.0,,Z,25.588604,2018-01-01
R_A3,28,41,3,3,OPEN,0,8.8753749,0.2413,886.676218,0.0,,Z,25.4730796,2018-01-01
R_A3,28,41,4,4,OPEN,0,7.2811516,0.2413,728.021452,0.0,,Z,25.5882122,2018-01-01
R_A3,28,41,5,5,OPEN,0,2.1245064,0.2413,174.638019,0.0,,Z,9.86747893,2018-01-01
R_A3,28,41,6,6,OPEN,0,1.13591566,0.2413,103.37906,0.0,,Z,15.8178047,2018-01-01
R_A3,28,41,7,7,OPEN,0,2.70351618,0.2413,270.15701,0.0,,Z,25.5072999,2018-01-01
R_A3,28,41,8,8,OPEN,0,0.17953127,0.2413,17.8596904,0.0,,Z,24.901735,2018-01-01
R_A3,29,41,8,8,OPEN,0,0.48109471,0.2413,46.8892072,0.0,,Z,22.352258,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.05014495,0.2413,4.72542324,0.0,,Z,18.8020499,2018-01-01
R_A3,29,41,10,10,OPEN,0,1.74724195,0.2413,136.371472,0.0,,Z,7.8993981,2018-01-01
R_A3,29,41,11,11,OPEN,0,16.1325087,0.2413,1587.51099,0.0,,Z,23.5079329,2018-01-01
R_A3,29,41,12,12,OPEN,0,13.1863465,0.2413,1298.25045,0.0,,Z,23.5705775,2018-01-01
R_A3,29,41,13,13,OPEN,0,6.22908547,0.2413,609.748402,0.0,,Z,22.8655161,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.08910792,0.2413,6.91556016,0.0,,Z,7.71504915,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.10633168,0.2413,8.24872304,0.0,,Z,7.70125022,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.181816,0.2413,17.9339686,0.0,,Z,23.8039199,2018-01-01
R_A3,29,41,17,17,OPEN,0,0.00417946,0.2413,0.40922718,0.0,,Z,22.8980767,2018-01-01
