PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000000474974513,18018,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,18018,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,18018,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,26.11803436279297,26.671550750732422,38432,120.6697998046875,5.0,11.387228965759277,44.28416061401367,13.866928100585938,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.2553204298019409,0.2560323178768158,38432,0.30000001192092896,0.20000000298023224,0.23513729870319366,0.2740972638130188,0.01530596986413002,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9051434397697449,,38432,1.0,0.24088209867477417,0.4270131289958954,1.0,0.21731144189834595,Geogrid,Geogrid
PERM,Therys,Offshore,2.130591869354248,2.1509788036346436,66953,5.240130424499512,0.3032619059085846,1.3066750764846802,3.025599718093872,0.6731182932853699,Geogrid,Geogrid
PORO,Therys,Offshore,0.10152143239974976,0.10095847398042679,66953,0.1899999976158142,0.019999999552965164,0.06827143579721451,0.1365593522787094,0.02636476419866085,Geogrid,Geogrid
SW,Therys,Offshore,0.9885910749435425,,66953,1.0,0.6915839910507202,1.0,1.0,0.0445394366979599,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1281.9488525390625,1304.1407470703125,61061,2500.0,500.0,748.0093383789062,1935.1474609375,459.5436096191406,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.332572877407074,0.33286604285240173,61061,0.3908155560493469,0.28158947825431824,0.31450504064559937,0.3509445786476135,0.014359788037836552,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.9012642502784729,,61061,1.0,0.030797548592090607,0.17469842731952667,1.0,0.2844600975513458,Geogrid,Geogrid
PERM,Valysar,Channel,1090.582275390625,1085.0050048828125,84012,2000.0,400.0,778.2168579101562,1436.0020751953125,259.4752197265625,Geogrid,Geogrid
PORO,Valysar,Channel,0.27579838037490845,0.27518144249916077,84012,0.3400000035762787,0.20000000298023224,0.24850688874721527,0.30326202511787415,0.021281907334923744,Geogrid,Geogrid
SW,Valysar,Channel,0.8026480078697205,,84012,1.0,0.02614697255194187,0.06168041378259659,1.0,0.37856200337409973,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000000474974513,44860,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,44860,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,44860,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,95.39895629882812,95.28904724121094,41331,200.0,50.0,78.13946533203125,116.99717712402344,19.223373413085938,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.21395693719387054,0.21368783712387085,41331,0.27000001072883606,0.14000000059604645,0.18723706901073456,0.24057705700397491,0.020701348781585693,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8122482895851135,,41331,1.0,0.13925553858280182,0.21318411827087402,1.0,0.32471585273742676,Geogrid,Geogrid
PERM,Valysar,Floodplain,0.8134374618530273,0.8018118739128113,98437,2.886061429977417,0.09418788552284241,0.4223446846008301,1.298235535621643,0.34986305236816406,Geogrid,Geogrid
PORO,Valysar,Floodplain,0.10625925660133362,0.10636752098798752,98437,0.14392149448394775,0.06913928687572479,0.09456750005483627,0.1179080531001091,0.009051498956978321,Geogrid,Geogrid
SW,Valysar,Floodplain,0.9822484850883484,,98437,1.0,0.6786877512931824,0.9386184811592102,1.0,0.054921988397836685,Geogrid,Geogrid
PERM,Volon,Calcite,0.0010000000474974513,0.0010000000474974513,22258,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Calcite,0.0,0.0,22258,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Volon,Calcite,1.0,,22258,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Volon,Channel,1597.7742919921875,1606.89697265625,118792,5000.0,500.0,937.3606567382812,2465.26416015625,759.551025390625,Geogrid,Geogrid
PORO,Volon,Channel,0.25040727853775024,0.2504812479019165,118792,0.3199999928474426,0.20000000298023224,0.22358058393001556,0.2772173583507538,0.020747235044836998,Geogrid,Geogrid
SW,Volon,Channel,0.9167206287384033,,118792,1.0,0.026275375857949257,1.0,1.0,0.2635095417499542,Geogrid,Geogrid
PERM,Volon,Floodplain,0.0010000000474974513,0.0010000000474974513,59110,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Floodplain,0.10264843702316284,0.1040976420044899,59110,0.1589486002922058,0.05999999865889549,0.08228954672813416,0.12247371673583984,0.01557245384901762,Geogrid,Geogrid
SW,Volon,Floodplain,1.0,,59110,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Total,430.5637512207031,431.95355224609375,184464,2500.0,0.0010000000474974513,0.705670952796936,1460.3326416015625,654.7503662109375,Geogrid,Geogrid
PORO,Therys,Total,0.20013049244880676,0.20145286619663239,184464,0.3908155560493469,0.0,0.041931409388780594,0.3397771418094635,0.11938155442476273,Geogrid,Geogrid
SW,Therys,Total,0.9434128403663635,,184464,1.0,0.030797548592090607,1.0,1.0,0.19821813702583313,Geogrid,Geogrid
PERM,Valysar,Total,356.0342712402344,346.2229309082031,268640,2000.0,0.0010000000474974513,0.0010000000474974513,1190.3846435546875,517.4026489257812,Geogrid,Geogrid
