WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,13.0293051,0.2413,1298.58447,0.0,,Z,25.1523237,2018-01-01
R_A2,22,30,2,2,OPEN,0,10.8821848,0.2413,1093.21837,0.0,,Z,26.2440038,2018-01-01
R_A2,22,30,3,3,OPEN,0,15.0854135,0.2413,1515.10809,0.0,,Z,26.2100656,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.9918297,0.2413,1406.3117,0.0,,Z,26.3144527,2018-01-01
R_A2,22,30,5,5,OPEN,0,10.4752325,0.2413,1052.42548,0.0,,Z,26.255995,2018-01-01
R_A2,22,30,6,6,OPEN,0,10.1079062,0.2413,1013.40978,0.0,,Z,25.9638236,2018-01-01
R_A2,22,30,7,7,OPEN,0,1.96732355,0.2413,198.964193,0.0,,Z,27.2104686,2018-01-01
R_A2,22,30,8,8,OPEN,0,3.39659969,0.2413,276.792211,0.0,,Z,9.49880813,2018-01-01
R_A2,22,30,9,9,OPEN,0,10.1380371,0.2413,1018.19858,0.0,,Z,26.2075369,2018-01-01
R_A2,22,30,10,10,OPEN,0,2.08066316,0.2413,166.988356,0.0,,Z,8.89125987,2018-01-01
R_A2,22,30,11,11,OPEN,0,31.8869556,0.2413,3192.01736,0.0,,Z,25.7491763,2018-01-01
R_A2,22,30,12,12,OPEN,0,22.1231151,0.2413,1732.69798,0.0,,Z,8.01498958,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.39682143,0.2413,39.6488232,0.0,,Z,25.4909287,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.3510792,0.2413,35.1238477,0.0,,Z,25.6681775,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.12883385,0.2413,12.700276,0.0,,Z,23.7284282,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.0331898,0.2413,3.30265224,0.0,,Z,24.9397649,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.04144006,0.2413,4.11914772,0.0,,Z,24.7959957,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.01980146,0.2413,1.96824782,0.0,,Z,24.7946431,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.01507538,0.2413,1.49879702,0.0,,Z,24.8226053,2018-01-01
R_A2,22,29,19,19,OPEN,0,0.00019914,0.2413,0.01995844,0.0,,Z,25.9144276,2018-01-01
R_A2,22,29,27,27,OPEN,0,13.7537877,0.2413,571.547352,0.0,,Z,1.11801805,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4377e-05,0.2413,0.00139024,0.0,,Z,21.458715,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4391e-05,0.2413,0.00139084,0.0,,Z,21.3982679,2018-01-01
R_A2,22,29,30,30,OPEN,0,1.4407e-05,0.2413,0.00139163,0.0,,Z,21.3378328,2018-01-01
R_A2,22,29,31,31,OPEN,0,1.4419e-05,0.2413,0.00139208,0.0,,Z,21.2774052,2018-01-01
