PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000001639127731,17964,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,17964,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,17964,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,31.278602600097656,31.25715446472168,40680,150.0,5.0,14.226754188537598,53.071067810058594,16.27234649658203,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.2507033050060272,0.25139719247817993,40680,0.30000001192092896,0.2033809870481491,0.23020416498184204,0.27099525928497314,0.01572735421359539,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9207279682159424,,40680,1.0,0.24718216061592102,0.46356773376464844,1.0,0.20333442091941833,Geogrid,Geogrid
PERM,Therys,Offshore,1.9700340032577515,2.0012309551239014,66591,4.998961448669434,0.2542437016963959,1.1939159631729126,2.842514753341675,0.637389600276947,Geogrid,Geogrid
PORO,Therys,Offshore,0.09942676872015,0.10104729235172272,66591,0.1899999976158142,0.019999999552965164,0.06693686544895172,0.13361823558807373,0.026326199993491173,Geogrid,Geogrid
SW,Therys,Offshore,0.99134761095047,,66591,1.0,0.6919516324996948,1.0,1.0,0.03937090188264847,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1167.0850830078125,1150.8773193359375,59789,2500.0,500.0,629.6143188476562,1894.62158203125,490.7548522949219,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.32360151410102844,0.3228064477443695,59789,0.3773059844970703,0.2597138285636902,0.30174753069877625,0.3445614278316498,0.01655385084450245,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.9183819890022278,,59789,1.0,0.033189333975315094,1.0,1.0,0.261748343706131,Geogrid,Geogrid
PERM,Valysar,Channel,1056.7066650390625,1061.380126953125,80563,2000.0,400.0,755.6148681640625,1389.1939697265625,251.5768585205078,Geogrid,Geogrid
PORO,Valysar,Channel,0.27198678255081177,0.27253055572509766,80563,0.3400000035762787,0.20000000298023224,0.2445574700832367,0.29942014813423157,0.021464860066771507,Geogrid,Geogrid
SW,Valysar,Channel,0.8196149468421936,,80563,1.0,0.026676533743739128,0.07052504271268845,1.0,0.3648108243942261,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000000474974513,44730,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,44730,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,44730,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,95.41842651367188,95.55455780029297,45019,200.0,50.0,77.97386932373047,116.99717712402344,19.732969284057617,Geogrid,Geogrid
