PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000001639127731,18187,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,18187,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,18187,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,28.685680389404297,29.066556930541992,39933,150.0,5.0,11.710919380187988,50.358184814453125,16.85667610168457,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.2493373155593872,0.24983914196491241,39933,0.2998107671737671,0.20000000298023224,0.23110546171665192,0.2670947313308716,0.01388463657349348,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9024979472160339,,39933,1.0,0.24941116571426392,0.4208773374557495,1.0,0.22025881707668304,Geogrid,Geogrid
PERM,Therys,Offshore,1.9082309007644653,1.9570130109786987,68389,4.549838066101074,0.2713305354118347,1.114241600036621,2.801068067550659,0.6535556316375732,Geogrid,Geogrid
PORO,Therys,Offshore,0.097871795296669,0.09860388189554214,68389,0.1899999976158142,0.019999999552965164,0.063837431371212,0.1331363320350647,0.02688269130885601,Geogrid,Geogrid
SW,Therys,Offshore,0.9880599975585938,,68389,1.0,0.6959466934204102,1.0,1.0,0.04579742252826691,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1161.9610595703125,1167.0003662109375,59971,2500.0,500.0,692.3875732421875,1760.262939453125,427.7102966308594,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.32858219742774963,0.3288510739803314,59971,0.3831615447998047,0.2758924961090088,0.31102684140205383,0.34665486216545105,0.013862812891602516,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.8808238506317139,,59971,1.0,0.029590560123324394,0.10863875597715378,1.0,0.3069085478782654,Geogrid,Geogrid
