FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,345978.0,0.0,345978.0,82268265.0,0.0,48720591.0,48720591.0,85567515.0,496250.0,85071265.0,0.0,496250.0,WestLowland,Valysar
2,5849807.0,0.0,5849807.0,14789074.0,-0.0,823769834.0,823769834.0,23681811.0,8387639.0,15294172.0,0.0,8387639.0,CentralSouth,Valysar
3,2339810.0,0.0,2339810.0,12616992.0,0.0,329492022.0,329492022.0,16401985.0,3355076.0,13046909.0,0.0,3355076.0,CentralNorth,Valysar
4,91752.0,67359.0,159111.0,3304509.0,439454854.0,17976721.0,457431575.0,5459597.0,149417.0,3417845.0,1892336.0,2041753.0,NorthHorst,Valysar
5,1102199.0,0.0,1102199.0,669900.0,0.0,155211677.0,155211677.0,2274046.0,1581067.0,692979.0,0.0,1581067.0,CentralRamp,Valysar
6,7545720.0,0.0,7545720.0,6761351.0,-0.0,1062588305.0,1062588305.0,17819526.0,10826073.0,6993453.0,0.0,10826073.0,CentralHorst,Valysar
7,11352.0,0.0,11352.0,36171796.0,0.0,1598632.0,1598632.0,37407533.0,16277.0,37391256.0,0.0,16277.0,EastLowland,Valysar
8,143035.0,0.0,143035.0,110233207.0,0.0,20142195.0,20142195.0,114192572.0,205126.0,113987446.0,0.0,205126.0,WestLowland,Therys
9,476203.0,0.0,476203.0,5953684.0,0.0,67058905.0,67058905.0,6840087.0,682690.0,6157396.0,0.0,682690.0,CentralSouth,Therys
10,998479.0,0.0,998479.0,12421356.0,0.0,140605751.0,140605751.0,14275590.0,1431469.0,12844120.0,0.0,1431469.0,CentralNorth,Therys
11,185002.0,65544.0,250546.0,4150315.0,425703046.0,36245763.0,461948809.0,6425317.0,301266.0,4292449.0,1831602.0,2132868.0,NorthHorst,Therys
12,733044.0,0.0,733044.0,363024.0,0.0,103227307.0,103227307.0,1426790.0,1051280.0,375510.0,0.0,1051280.0,CentralRamp,Therys
13,3359992.0,0.0,3359992.0,4932639.0,0.0,473154008.0,473154008.0,9921506.0,4820047.0,5101459.0,0.0,4820047.0,CentralHorst,Therys
14,0.0,0.0,0.0,18067683.0,0.0,0.0,0.0,18672597.0,0.0,18672597.0,0.0,0.0,EastLowland,Therys
15,5539.0,0.0,5539.0,79728177.0,-0.0,780056.0,780056.0,82440697.0,7943.0,82432754.0,0.0,7943.0,WestLowland,Volon
16,1366321.0,0.0,1366321.0,35919808.0,0.0,192405277.0,192405277.0,39101684.0,1958718.0,37142966.0,0.0,1958718.0,CentralSouth,Volon
17,145143.0,0.0,145143.0,6258297.0,0.0,20439003.0,20439003.0,6679249.0,208064.0,6471185.0,0.0,208064.0,CentralNorth,Volon
18,368715.0,15380.0,384095.0,1750761.0,99556544.0,72239269.0,171795813.0,2839127.0,600445.0,1810614.0,428069.0,1028514.0,NorthHorst,Volon
19,995535.0,0.0,995535.0,1105978.0,0.0,140191175.0,140191175.0,2571246.0,1427346.0,1143900.0,0.0,1427346.0,CentralRamp,Volon
20,6855043.0,0.0,6855043.0,8746197.0,0.0,965327152.0,965327152.0,18877284.0,9831668.0,9045616.0,0.0,9831668.0,CentralHorst,Volon
21,0.0,0.0,0.0,32500193.0,0.0,0.0,0.0,33597086.0,0.0,33597086.0,0.0,0.0,EastLowland,Volon
