WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,25.2359616,0.2413,2547.99087,0.0,,Z,26.9669532,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.0830664,0.2413,2126.61232,0.0,,Z,26.8251579,2018-01-01
R_A2,22,30,3,3,OPEN,0,17.2152898,0.2413,1735.50462,0.0,,Z,26.7441515,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.9187379,0.2413,1402.13341,0.0,,Z,26.637321,2018-01-01
R_A2,22,30,5,5,OPEN,0,13.5640813,0.2413,1365.45914,0.0,,Z,26.5378483,2018-01-01
R_A2,22,30,6,6,OPEN,0,9.40080801,0.2413,933.164515,0.0,,Z,24.6161865,2018-01-01
R_A2,22,30,7,7,OPEN,0,2.48165289,0.2413,251.590988,0.0,,Z,27.5714088,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.96314503,0.2413,80.1714154,0.0,,Z,10.4315041,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.01239471,0.2413,1.18427722,0.0,,Z,20.1709659,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00632594,0.2413,0.51095941,0.0,,Z,9.13993328,2018-01-01
R_A2,22,30,11,11,OPEN,0,24.6465595,0.2413,2467.14551,0.0,,Z,25.7448124,2018-01-01
R_A2,22,30,12,12,OPEN,0,8.60369559,0.2413,819.387388,0.0,,Z,19.8383641,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.25900571,0.2413,25.8452717,0.0,,Z,25.3146255,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.37427235,0.2413,37.4865416,0.0,,Z,25.8241724,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.2098826,0.2413,20.9680117,0.0,,Z,25.4738542,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.04040803,0.2413,4.02359367,0.0,,Z,25.0282123,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.02803861,0.2413,2.78989483,0.0,,Z,24.9315729,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.04370935,0.2413,4.34698015,0.0,,Z,24.8649294,2018-01-01
R_A2,22,30,19,19,OPEN,0,0.01271608,0.2413,1.25822192,0.0,,Z,24.2016355,2018-01-01
R_A2,22,29,25,25,OPEN,0,0.00059867,0.2413,0.05602173,0.0,,Z,18.1504327,2018-01-01
R_A2,22,29,26,26,OPEN,0,1.32370633,0.2413,116.411637,0.0,,Z,13.4218395,2018-01-01
R_A2,22,29,27,27,OPEN,0,4.22178404,0.2413,347.652194,0.0,,Z,9.94471792,2018-01-01
R_A2,22,29,28,28,OPEN,0,14.0370365,0.2413,1388.32692,0.0,,Z,24.1462991,2018-01-01
R_A2,22,29,29,29,OPEN,0,6.18598182,0.2413,615.859985,0.0,,Z,25.0057497,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.34223233,0.2413,29.7569958,0.0,,Z,12.7257465,2018-01-01
R_A3,28,41,2,2,OPEN,0,0.89294214,0.2413,88.0162907,0.0,,Z,23.7158941,2018-01-01
R_A3,28,41,3,3,OPEN,0,1.25593172,0.2413,123.859876,0.0,,Z,23.7808489,2018-01-01
R_A3,28,41,4,4,OPEN,0,0.75001926,0.2413,71.5374767,0.0,,Z,19.9921973,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.00747575,0.2413,0.71264993,0.0,,Z,19.9359672,2018-01-01
R_A3,28,41,6,6,OPEN,0,0.95747815,0.2413,90.8818825,0.0,,Z,19.5024931,2018-01-01
R_A3,28,41,7,7,OPEN,0,1.43217638,0.2413,140.651553,0.0,,Z,23.2621054,2018-01-01
R_A3,28,41,8,8,OPEN,0,0.07039813,0.2413,6.86940791,0.0,,Z,22.4914195,2018-01-01
R_A3,29,41,8,8,OPEN,0,0.64941806,0.2413,63.1311629,0.0,,Z,22.0528916,2018-01-01
R_A3,29,41,9,9,OPEN,0,10.0577602,0.2413,994.268619,0.0,,Z,24.0833893,2018-01-01
R_A3,29,41,10,10,OPEN,0,7.12101592,0.2413,556.963636,0.0,,Z,7.96932888,2018-01-01
R_A3,29,41,11,11,OPEN,0,16.2967111,0.2413,1601.62989,0.0,,Z,23.3508506,2018-01-01
R_A3,29,41,12,12,OPEN,0,19.9253343,0.2413,1963.21214,0.0,,Z,23.6645912,2018-01-01
R_A3,29,41,13,13,OPEN,0,4.37575108,0.2413,409.701018,0.0,,Z,18.2019754,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.04839364,0.2413,3.77833787,0.0,,Z,7.91021023,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.12375857,0.2413,12.1348828,0.0,,Z,23.0692398,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.10422728,0.2413,9.9133209,0.0,,Z,19.7068562,2018-01-01
R_A3,29,41,17,17,OPEN,0,0.00727487,0.2413,0.71452895,0.0,,Z,23.2752996,2018-01-01
R_A3,29,41,25,25,OPEN,0,0.07816298,0.2413,5.20899853,0.0,,Z,4.2872585,2018-01-01
R_A3,29,41,26,26,OPEN,0,61.8347342,0.2413,6097.70413,0.0,,Z,23.771951,2018-01-01
R_A3,29,41,27,27,OPEN,0,47.9037083,0.2413,4700.72101,0.0,,Z,23.1629608,2018-01-01
R_A3,29,41,28,28,OPEN,0,3.26973915,0.2413,276.487535,0.0,,Z,11.1961364,2018-01-01
R_A3,29,41,29,29,OPEN,0,18.9670221,0.2413,1864.75908,0.0,,Z,23.3965933,2018-01-01
R_A4,30,52,1,1,OPEN,0,261.31009,0.2413,24354.429,0.0,,X,17.7887504,2018-01-01
R_A4,31,52,1,1,OPEN,0,346.856879,0.2413,32339.0307,0.0,,X,17.8204693,2018-01-01
R_A4,31,52,2,2,OPEN,0,896.73424,0.2413,83591.727,0.0,,X,17.8046661,2018-01-01
R_A4,31,52,3,3,OPEN,0,185.653228,0.2413,17309.038,0.0,,X,17.819186,2018-01-01
R_A4,32,52,3,3,OPEN,0,249.655403,0.2413,23174.5427,0.0,,X,17.4347901,2018-01-01
R_A4,32,52,2,2,OPEN,0,286.555334,0.2413,26607.9787,0.0,,X,17.4614053,2018-01-01
