WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,22.9050692,0.2413,2312.50235,0.0,,Z,26.9577391,2018-01-01
R_A2,22,30,2,2,OPEN,0,19.3365461,0.2413,1951.05091,0.0,,Z,26.8703166,2018-01-01
R_A2,22,30,3,3,OPEN,0,17.3332047,0.2413,1747.35864,0.0,,Z,26.741408,2018-01-01
R_A2,22,30,4,4,OPEN,0,14.3571429,0.2413,1446.36158,0.0,,Z,26.6437343,2018-01-01
R_A2,22,30,5,5,OPEN,0,10.4725214,0.2413,1054.1812,0.0,,Z,26.5298374,2018-01-01
R_A2,22,30,6,6,OPEN,0,8.31264157,0.2413,833.095705,0.0,,Z,25.9099239,2018-01-01
R_A2,22,30,7,7,OPEN,0,4.26092943,0.2413,432.017867,0.0,,Z,27.5863527,2018-01-01
R_A2,22,30,8,8,OPEN,0,2.81394652,0.2413,283.873502,0.0,,Z,26.8433466,2018-01-01
R_A2,22,30,9,9,OPEN,0,2.42343049,0.2413,194.685553,0.0,,Z,8.92821728,2018-01-01
R_A2,22,30,10,10,OPEN,0,2.78230467,0.2413,222.359189,0.0,,Z,8.73159918,2018-01-01
R_A2,22,30,11,11,OPEN,0,24.3099575,0.2413,2432.19337,0.0,,Z,25.6735364,2018-01-01
R_A2,22,30,12,12,OPEN,0,10.95724,0.2413,1085.40709,0.0,,Z,24.3461924,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.16399609,0.2413,16.3421135,0.0,,Z,25.129385,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.36168813,0.2413,36.240551,0.0,,Z,25.8794149,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.16100056,0.2413,15.99972,0.0,,Z,24.7650148,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.03639577,0.2413,3.6241354,0.0,,Z,25.030377,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.03198362,0.2413,3.18259264,0.0,,Z,24.9383024,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.05074589,0.2413,5.04513362,0.0,,Z,24.8218085,2018-01-01
R_A2,22,30,19,19,OPEN,0,0.00891308,0.2413,0.88439648,0.0,,Z,24.5638286,2018-01-01
R_A2,22,29,25,25,OPEN,0,1.53794769,0.2413,123.908083,0.0,,Z,9.04011225,2018-01-01
R_A2,22,29,26,26,OPEN,0,0.01510244,0.2413,1.41883912,0.0,,Z,18.5145737,2018-01-01
R_A2,22,29,27,27,OPEN,0,0.04690381,0.2413,4.27162829,0.0,,Z,15.8709895,2018-01-01
R_A2,22,29,28,28,OPEN,0,0.01612273,0.2413,1.55283362,0.0,,Z,21.0163403,2018-01-01
R_A2,22,29,29,29,OPEN,0,0.01775447,0.2413,1.65956756,0.0,,Z,18.0498662,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.62556672,0.2413,61.0338133,0.0,,Z,22.474822,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.47858742,0.2413,145.373774,0.0,,Z,23.400986,2018-01-01
R_A3,28,41,3,3,OPEN,0,1.77402895,0.2413,174.366841,0.0,,Z,23.3624613,2018-01-01
R_A3,28,41,4,4,OPEN,0,0.55688129,0.2413,53.1168614,0.0,,Z,19.9942157,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.00899321,0.2413,0.86065895,0.0,,Z,20.3380032,2018-01-01
R_A3,28,41,6,6,OPEN,0,0.9457527,0.2413,88.8014049,0.0,,Z,18.4623263,2018-01-01
R_A3,28,41,7,7,OPEN,0,1.40508841,0.2413,138.013652,0.0,,Z,23.2819491,2018-01-01
R_A3,28,41,8,8,OPEN,0,0.07088106,0.2413,6.95356947,0.0,,Z,23.129972,2018-01-01
R_A3,29,41,8,8,OPEN,0,0.54599995,0.2413,53.180629,0.0,,Z,22.2767721,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.08784845,0.2413,7.90048656,0.0,,Z,14.931464,2018-01-01
R_A3,29,41,10,10,OPEN,0,2.07625962,0.2413,162.081091,0.0,,Z,7.90550203,2018-01-01
R_A3,29,41,11,11,OPEN,0,16.7009986,0.2413,1643.25819,0.0,,Z,23.493252,2018-01-01
R_A3,29,41,12,12,OPEN,0,17.2591975,0.2413,1700.13134,0.0,,Z,23.6359226,2018-01-01
R_A3,29,41,13,13,OPEN,0,4.55420923,0.2413,424.164243,0.0,,Z,17.7273761,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.12316701,0.2413,12.0988632,0.0,,Z,23.2909118,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.12103101,0.2413,11.8698962,0.0,,Z,23.0943616,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.11219203,0.2413,10.784021,0.0,,Z,20.8010202,2018-01-01
R_A3,29,41,17,17,OPEN,0,0.00844808,0.2413,0.8285965,0.0,,Z,23.1041082,2018-01-01
R_A3,29,41,25,25,OPEN,0,16.7035548,0.2413,835.867477,0.0,,Z,1.76154675,2018-01-01
R_A3,29,41,26,26,OPEN,0,86.475532,0.2413,8523.8089,0.0,,Z,23.7161023,2018-01-01
R_A3,29,41,27,27,OPEN,0,44.4688622,0.2413,4274.02982,0.0,,Z,20.7918492,2018-01-01
R_A3,29,41,28,28,OPEN,0,2.92608554,0.2413,193.518366,0.0,,Z,4.17232377,2018-01-01
R_A3,29,41,29,29,OPEN,0,27.5765891,0.2413,2707.74291,0.0,,Z,23.2392501,2018-01-01
R_A4,30,52,1,1,OPEN,0,264.186364,0.2413,24640.0209,0.0,,X,17.8520656,2018-01-01
