FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,345978.0,0.0,345978.0,82268674.0,0.0,48720591.0,48720591.0,85567938.0,496250.0,85071688.0,0.0,496250.0,WestLowland,Valysar
2,6587487.0,0.0,6587487.0,13767127.0,0.0,927649976.0,927649976.0,23681893.0,9444702.0,14237191.0,0.0,9444702.0,CentralSouth,Valysar
3,2548219.0,0.0,2548219.0,12328314.0,0.0,358840184.0,358840184.0,16402023.0,3653690.0,12748333.0,0.0,3653690.0,CentralNorth,Valysar
4,123686.0,67935.0,191621.0,3239753.0,443095293.0,24233862.0,467329155.0,5459627.0,201406.0,3350862.0,1907359.0,2108765.0,NorthHorst,Valysar
5,1113161.0,0.0,1113161.0,654772.0,0.0,156755319.0,156755319.0,2274063.0,1596734.0,677330.0,0.0,1596734.0,CentralRamp,Valysar
6,7862317.0,0.0,7862317.0,6323042.0,0.0,1107171542.0,1107171542.0,17819638.0,11279528.0,6540110.0,0.0,11279528.0,CentralHorst,Valysar
7,11352.0,0.0,11352.0,36171796.0,0.0,1598632.0,1598632.0,37407533.0,16277.0,37391256.0,0.0,16277.0,EastLowland,Valysar
8,143035.0,0.0,143035.0,110259826.0,0.0,20142195.0,20142195.0,114220094.0,205126.0,114014968.0,0.0,205126.0,WestLowland,Therys
9,746343.0,0.0,746343.0,5592984.0,0.0,105100088.0,105100088.0,6854194.0,1069864.0,5784331.0,0.0,1069864.0,CentralSouth,Therys
10,1235810.0,0.0,1235810.0,12098397.0,0.0,174026746.0,174026746.0,14281691.0,1771602.0,12510088.0,0.0,1771602.0,CentralNorth,Therys
11,251893.0,66305.0,318198.0,4028129.0,430337603.0,49353326.0,479690929.0,6427150.0,410170.0,4166063.0,1850917.0,2261087.0,NorthHorst,Therys
12,744758.0,0.0,744758.0,347743.0,-0.0,104876813.0,104876813.0,1427743.0,1068040.0,359703.0,0.0,1068040.0,CentralRamp,Therys
13,3576742.0,0.0,3576742.0,4638347.0,0.0,503676860.0,503676860.0,9927650.0,5130575.0,4797075.0,0.0,5130575.0,CentralHorst,Therys
14,0.0,0.0,0.0,18078122.0,0.0,0.0,0.0,18683388.0,0.0,18683388.0,0.0,0.0,EastLowland,Therys
15,5539.0,0.0,5539.0,79744077.0,-0.0,780056.0,780056.0,82457136.0,7943.0,82449194.0,0.0,7943.0,WestLowland,Volon
16,2163165.0,0.0,2163165.0,34815630.0,0.0,304616854.0,304616854.0,39101711.0,3100767.0,36000945.0,0.0,3100767.0,CentralSouth,Volon
17,235047.0,0.0,235047.0,6133715.0,0.0,33099333.0,33099333.0,6679250.0,336917.0,6342333.0,0.0,336917.0,CentralNorth,Volon
18,443239.0,15502.0,458741.0,1630810.0,100231234.0,86843734.0,187074968.0,2839139.0,721764.0,1686542.0,430832.0,1152597.0,NorthHorst,Volon
19,1165938.0,0.0,1165938.0,869891.0,0.0,164187418.0,164187418.0,2571261.0,1671540.0,899721.0,0.0,1671540.0,CentralRamp,Volon
20,7155340.0,0.0,7155340.0,8330452.0,0.0,1007614978.0,1007614978.0,18877385.0,10261768.0,8615617.0,0.0,10261768.0,CentralHorst,Volon
21,0.0,0.0,0.0,32500193.0,0.0,0.0,0.0,33597086.0,0.0,33597086.0,0.0,0.0,EastLowland,Volon
