PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000000474974513,18055,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,18055,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,18055,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,28.088594436645508,28.34884262084961,39795,150.0,5.0,12.18631649017334,48.36883544921875,16.219308853149414,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.254464328289032,0.25491195917129517,39795,0.29692643880844116,0.20237946510314941,0.23859183490276337,0.2713962197303772,0.01268910150974989,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.901506781578064,,39795,1.0,0.23906171321868896,0.40875038504600525,1.0,0.22363123297691345,Geogrid,Geogrid
PERM,Therys,Offshore,1.8883869647979736,1.904982089996338,66897,4.976139545440674,0.23357315361499786,1.1337454319000244,2.729956865310669,0.6244722604751587,Geogrid,Geogrid
PORO,Therys,Offshore,0.09457165002822876,0.09547752887010574,66897,0.1899999976158142,0.019999999552965164,0.059204038232564926,0.13366036117076874,0.029000652953982353,Geogrid,Geogrid
SW,Therys,Offshore,0.9882545471191406,,66897,1.0,0.68636554479599,1.0,1.0,0.04618901386857033,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1137.1534423828125,1166.9581298828125,61629,2500.0,500.0,683.7711181640625,1639.543212890625,374.3766174316406,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.32778018712997437,0.32854899764060974,61629,0.3785581588745117,0.2705424427986145,0.3092632591724396,0.3463265001773834,0.01441915798932314,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.8952400088310242,,61629,1.0,0.029165303334593773,0.13306596875190735,1.0,0.29239535331726074,Geogrid,Geogrid
PERM,Valysar,Channel,1050.478271484375,1044.8038330078125,80970,2000.0,400.0,750.7036743164062,1382.307373046875,250.1292266845703,Geogrid,Geogrid
PORO,Valysar,Channel,0.271890252828598,0.27148616313934326,80970,0.3400000035762787,0.20000000298023224,0.24410362541675568,0.2997082471847534,0.02169828861951828,Geogrid,Geogrid
SW,Valysar,Channel,0.8107590079307556,,80970,1.0,0.02305043675005436,0.06290730088949203,1.0,0.3729521334171295,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000000474974513,46231,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,46231,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,46231,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,94.93449401855469,95.12889099121094,44372,200.0,50.0,78.13946533203125,115.59150695800781,18.91562843322754,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.2128051072359085,0.2128245085477829,44372,0.27000001072883606,0.14000000059604645,0.18636801838874817,0.23941601812839508,0.020708756521344185,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8422643542289734,,44372,1.0,0.13273529708385468,0.2110304832458496,1.0,0.309518963098526,Geogrid,Geogrid
PERM,Valysar,Floodplain,0.7392252087593079,0.7253503203392029,97067,3.0927085876464844,0.1255766600370407,0.3759145140647888,1.1747177839279175,0.32886815071105957,Geogrid,Geogrid
PORO,Valysar,Floodplain,0.10121725499629974,0.10097857564687729,97067,0.14117175340652466,0.06206759437918663,0.08884549140930176,0.11389140039682388,0.009723777882754803,Geogrid,Geogrid
SW,Valysar,Floodplain,0.9805010557174683,,97067,1.0,0.6624271869659424,0.9089295864105225,1.0,0.056567639112472534,Geogrid,Geogrid
PERM,Volon,Calcite,0.0010000000474974513,0.0010000000474974513,22422,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Calcite,0.0,0.0,22422,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Volon,Calcite,1.0,,22422,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Volon,Channel,1567.298828125,1549.1409912109375,119322,5000.0,500.0,937.8851318359375,2393.357666015625,724.5332641601562,Geogrid,Geogrid
PORO,Volon,Channel,0.25021976232528687,0.2500379979610443,119322,0.3199999928474426,0.20000000298023224,0.22380487620830536,0.2765689790248871,0.020443813875317574,Geogrid,Geogrid
SW,Volon,Channel,0.9033215045928955,,119322,1.0,0.02775757946074009,0.1861899346113205,1.0,0.282364159822464,Geogrid,Geogrid
PERM,Volon,Floodplain,0.0010000000474974513,0.001000000280328095,58536,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Floodplain,0.10124287754297256,0.10043822228908539,58536,0.15848439931869507,0.05999999865889549,0.08121111989021301,0.12129288911819458,0.01562989503145218,Geogrid,Geogrid
SW,Volon,Floodplain,1.0,,58536,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Total,382.69818115234375,385.8514404296875,186376,2500.0,0.0010000000474974513,0.698178231716156,1300.527587890625,572.4603271484375,Geogrid,Geogrid
PORO,Therys,Total,0.19666551053524017,0.19847926497459412,186376,0.3785581588745117,0.0,0.030947696417570114,0.33537402749061584,0.1195450872182846,Geogrid,Geogrid
SW,Therys,Total,0.940112829208374,,186376,1.0,0.029165303334593773,0.9931537508964539,1.0,0.2046402543783188,Geogrid,Geogrid
PERM,Valysar,Total,332.5694580078125,331.0415954589844,268640,2000.0,0.0010000000474974513,0.0010000000474974513,1138.021484375,492.34918212890625,Geogrid,Geogrid
PORO,Valysar,Total,0.15367181599140167,0.15398983657360077,268640,0.3400000035762787,0.0,0.0,0.28138047456741333,0.10047393292188644,Geogrid,Geogrid
SW,Valysar,Total,0.9098622798919678,,268640,1.0,0.02305043675005436,0.7501999139785767,1.0,0.2565528154373169,Geogrid,Geogrid
PERM,Volon,Total,933.75927734375,940.4489135742188,200280,5000.0,0.0010000000474974513,0.0010000000474974513,2034.74169921875,950.9607543945312,Geogrid,Geogrid
PORO,Volon,Total,0.17866523563861847,0.180039644241333,200280,0.3199999928474426,0.0,0.0,0.2700016498565674,0.09325487911701202,Geogrid,Geogrid
SW,Volon,Total,0.9424012899398804,,200280,1.0,0.02775757946074009,1.0,1.0,0.22305093705654144,Geogrid,Geogrid
PERM,Total,Calcite,0.0010000000474974513,0.0010000000474974513,40477,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Total,Calcite,0.0,0.0,40477,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Total,Calcite,1.0,,40477,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Total,Channel,1358.3690185546875,1365.2613525390625,200292,5000.0,400.0,829.9617919921875,2034.734619140625,634.3121337890625,Geogrid,Geogrid
PORO,Total,Channel,0.25898027420043945,0.25785788893699646,200292,0.3400000035762787,0.20000000298023224,0.22902728617191315,0.28966382145881653,0.023503566160798073,Geogrid,Geogrid
SW,Total,Channel,0.8659022450447083,,200292,1.0,0.02305043675005436,0.08115208894014359,1.0,0.3252549171447754,Geogrid,Geogrid
PERM,Total,Coal,0.0010000000474974513,0.0010000000474974513,46231,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Total,Coal,0.0,0.0,46231,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Total,Coal,1.0,,46231,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Total,Crevasse,94.93449401855469,95.12889099121094,44372,200.0,50.0,78.13946533203125,115.59150695800781,18.91562843322754,Geogrid,Geogrid
PORO,Total,Crevasse,0.2128051072359085,0.2128245085477829,44372,0.27000001072883606,0.14000000059604645,0.18636801838874817,0.23941601812839508,0.020708756521344185,Geogrid,Geogrid
SW,Total,Crevasse,0.8422643542289734,,44372,1.0,0.13273529708385468,0.2110304832458496,1.0,0.309518963098526,Geogrid,Geogrid
PERM,Total,Floodplain,0.4615136682987213,0.4311056137084961,155603,3.0927085876464844,0.0010000000474974513,0.0010000000474974513,1.0417035818099976,0.44199371337890625,Geogrid,Geogrid
PORO,Total,Floodplain,0.10122689604759216,0.10075908154249191,155603,0.15848439931869507,0.05999999865889549,0.08638493716716766,0.11670836061239243,0.01228339783847332,Geogrid,Geogrid
SW,Total,Floodplain,0.9878363013267517,,155603,1.0,0.6624271869659424,1.0,1.0,0.045665644109249115,Geogrid,Geogrid
PERM,Total,Lowershoreface,28.088594436645508,28.34884262084961,39795,150.0,5.0,12.18631649017334,48.36883544921875,16.219308853149414,Geogrid,Geogrid
PORO,Total,Lowershoreface,0.254464328289032,0.25491195917129517,39795,0.29692643880844116,0.20237946510314941,0.23859183490276337,0.2713962197303772,0.01268910150974989,Geogrid,Geogrid
SW,Total,Lowershoreface,0.901506781578064,,39795,1.0,0.23906171321868896,0.40875038504600525,1.0,0.22363123297691345,Geogrid,Geogrid
PERM,Total,Offshore,1.8883869647979736,1.904982089996338,66897,4.976139545440674,0.23357315361499786,1.1337454319000244,2.729956865310669,0.6244722604751587,Geogrid,Geogrid
PORO,Total,Offshore,0.09457165002822876,0.09547752887010574,66897,0.1899999976158142,0.019999999552965164,0.059204038232564926,0.13366036117076874,0.029000652953982353,Geogrid,Geogrid
SW,Total,Offshore,0.9882545471191406,,66897,1.0,0.68636554479599,1.0,1.0,0.04618901386857033,Geogrid,Geogrid
PERM,Total,Uppershoreface,1137.1534423828125,1166.9581298828125,61629,2500.0,500.0,683.7711181640625,1639.543212890625,374.3766174316406,Geogrid,Geogrid
PORO,Total,Uppershoreface,0.32778018712997437,0.32854899764060974,61629,0.3785581588745117,0.2705424427986145,0.3092632591724396,0.3463265001773834,0.01441915798932314,Geogrid,Geogrid
SW,Total,Uppershoreface,0.8952400088310242,,61629,1.0,0.029165303334593773,0.13306596875190735,1.0,0.29239535331726074,Geogrid,Geogrid
PERM,Total,Total,530.5701904296875,550.0250854492188,655296,5000.0,0.0010000000474974513,0.0010000000474974513,1478.941650390625,735.490966796875,Geogrid,Geogrid
PORO,Total,Total,0.1735386848449707,0.17510806024074554,655296,0.3785581588745117,0.0,0.0,0.3031337261199951,0.10574925690889359,Geogrid,Geogrid
SW,Total,Total,0.9284110069274902,,655296,1.0,0.02305043675005436,0.9031349420547485,1.0,0.23310688138008118,Geogrid,Geogrid
