PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000000474974513,17948,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,17948,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,17948,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,31.315135955810547,31.611848831176758,39975,150.0,5.0,15.372485160827637,51.00533676147461,15.045088768005371,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.2460731416940689,0.24635033309459686,39975,0.30000001192092896,0.20000000298023224,0.22307205200195312,0.26620617508888245,0.016807816922664642,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9108644723892212,,39975,1.0,0.2491929531097412,0.4652688801288605,1.0,0.2088039666414261,Geogrid,Geogrid
PERM,Therys,Offshore,1.850496530532837,1.8790028095245361,66167,4.893972873687744,0.2806960642337799,1.1241403818130493,2.620302438735962,0.5724042057991028,Geogrid,Geogrid
PORO,Therys,Offshore,0.09969950467348099,0.09986835718154907,66167,0.1899999976158142,0.019999999552965164,0.056282076984643936,0.14163556694984436,0.03341560438275337,Geogrid,Geogrid
SW,Therys,Offshore,0.9897320866584778,,66167,1.0,0.6945676803588867,1.0,1.0,0.043034233152866364,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1277.3411865234375,1274.9447021484375,59758,2500.0,500.0,795.5199584960938,1922.1207275390625,440.1165771484375,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.32811859250068665,0.3274623453617096,59758,0.3967369794845581,0.26905107498168945,0.307855486869812,0.3500559628009796,0.016460418701171875,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.8390137553215027,,59758,1.0,0.032525453716516495,0.08400693535804749,1.0,0.3465009331703186,Geogrid,Geogrid
PERM,Valysar,Channel,1073.5224609375,1071.989013671875,83045,2000.0,400.0,770.030517578125,1413.1572265625,253.2935791015625,Geogrid,Geogrid
PORO,Valysar,Channel,0.27322766184806824,0.2731844186782837,83045,0.3400000035762787,0.20000000298023224,0.24614359438419342,0.3002254366874695,0.02095375955104828,Geogrid,Geogrid
SW,Valysar,Channel,0.7288593053817749,,83045,1.0,0.02694813534617424,0.0637943297624588,1.0,0.4165703058242798,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000000474974513,44234,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,44234,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,44234,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,93.96265411376953,93.90201568603516,43069,200.0,50.0,77.48473358154297,113.59303283691406,18.19703483581543,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.21090777218341827,0.2106214165687561,43069,0.27000001072883606,0.14000000059604645,0.1845078468322754,0.2371581792831421,0.020431289449334145,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8244074583053589,,43069,1.0,0.1351068913936615,0.2223922461271286,1.0,0.3156159222126007,Geogrid,Geogrid
PERM,Valysar,Floodplain,0.7658948302268982,0.7644056081771851,98292,3.5466794967651367,0.12599219381809235,0.4003603458404541,1.208475112915039,0.3361842632293701,Geogrid,Geogrid
PORO,Valysar,Floodplain,0.10340049862861633,0.10281573981046677,98292,0.14705972373485565,0.06827972829341888,0.08957800269126892,0.1170884445309639,0.010610937140882015,Geogrid,Geogrid
SW,Valysar,Floodplain,0.9814398288726807,,98292,1.0,0.6973243355751038,0.9278513789176941,1.0,0.05435170978307724,Geogrid,Geogrid
