WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,15.9791153,0.2413,1607.49985,0.0,,Z,26.4424398,2018-01-01
R_A2,22,30,2,2,OPEN,0,23.0611735,0.2413,2326.8039,0.0,,Z,26.8665304,2018-01-01
R_A2,22,30,3,3,OPEN,0,13.00283,0.2413,1314.31552,0.0,,Z,27.1300207,2018-01-01
R_A2,22,30,4,4,OPEN,0,8.7614493,0.2413,885.204843,0.0,,Z,27.0645099,2018-01-01
R_A2,22,30,5,5,OPEN,0,13.0876459,0.2413,1317.59021,0.0,,Z,26.5479014,2018-01-01
R_A2,22,30,6,6,OPEN,0,8.68756283,0.2413,864.603427,0.0,,Z,24.958398,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01197744,0.2413,1.15319991,0.0,,Z,20.9799536,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01141232,0.2413,1.1059236,0.0,,Z,21.6945546,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.02937567,0.2413,2.2830995,0.0,,Z,7.76145621,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.03414248,0.2413,2.65781904,0.0,,Z,7.81326374,2018-01-01
R_A2,22,30,11,11,OPEN,0,26.735647,0.2413,2674.27863,0.0,,Z,25.6425227,2018-01-01
R_A2,22,30,12,12,OPEN,0,10.4662481,0.2413,939.969609,0.0,,Z,14.8329685,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.26987081,0.2413,27.0022033,0.0,,Z,25.6828509,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.32006748,0.2413,32.0419416,0.0,,Z,25.7571566,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.18080534,0.2413,18.0253989,0.0,,Z,25.1909155,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.03275608,0.2413,3.26051127,0.0,,Z,24.981323,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.02520385,0.2413,2.50746753,0.0,,Z,24.9123336,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.05401178,0.2413,5.37124798,0.0,,Z,24.8568306,2018-01-01
