WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,22.5074052,0.2413,2266.40732,0.0,,Z,26.5788211,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.9637412,0.2413,2210.27419,0.0,,Z,26.4889639,2018-01-01
R_A2,22,30,3,3,OPEN,0,19.2740433,0.2413,1938.54012,0.0,,Z,26.410877,2018-01-01
R_A2,22,30,4,4,OPEN,0,15.848072,0.2413,1592.86055,0.0,,Z,26.3125731,2018-01-01
R_A2,22,30,5,5,OPEN,0,13.5954096,0.2413,1365.77099,0.0,,Z,26.2423003,2018-01-01
R_A2,22,30,6,6,OPEN,0,7.45769868,0.2413,594.328682,0.0,,Z,8.62662374,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01148958,0.2413,1.11497484,0.0,,Z,21.8533509,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01622915,0.2413,1.57390434,0.0,,Z,21.7806627,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.01060338,0.2413,1.02525242,0.0,,Z,21.4460303,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00899741,0.2413,0.72276403,0.0,,Z,8.92606248,2018-01-01
R_A2,22,30,11,11,OPEN,0,34.5844833,0.2413,3462.31392,0.0,,Z,25.7596604,2018-01-01
R_A2,22,30,12,12,OPEN,0,15.8678426,0.2413,1584.68109,0.0,,Z,25.4246733,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.06299938,0.2413,5.13363742,0.0,,Z,9.49684446,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.25844365,0.2413,25.8647986,0.0,,Z,25.7145598,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.16557339,0.2413,16.2721773,0.0,,Z,23.3488477,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.03301775,0.2413,3.28505493,0.0,,Z,24.9204739,2018-01-01
R_A2,22,30,17,17,OPEN,0,0.04055936,0.2413,4.02800838,0.0,,Z,24.6784633,2018-01-01
R_A2,22,30,18,18,OPEN,0,0.0210762,0.2413,2.09497445,0.0,,Z,24.7958347,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.01373327,0.2413,1.36571242,0.0,,Z,24.856398,2018-01-01
R_A2,22,29,19,19,OPEN,0,0.00133478,0.2413,0.13276056,0.0,,Z,24.878602,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4359e-05,0.2413,0.00138932,0.0,,Z,21.5190401,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4377e-05,0.2413,0.00139024,0.0,,Z,21.458715,2018-01-01
R_A2,22,29,29,29,OPEN,0,1.4391e-05,0.2413,0.00139084,0.0,,Z,21.3982679,2018-01-01
R_A2,22,29,30,30,OPEN,0,1.4407e-05,0.2413,0.00139163,0.0,,Z,21.3378328,2018-01-01
R_A2,22,29,31,31,OPEN,0,0.00044414,0.2413,0.03539367,0.0,,Z,8.6249966,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.67014808,0.2413,57.4311461,0.0,,Z,11.9010802,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.37260844,0.2413,134.888851,0.0,,Z,23.341565,2018-01-01
R_A3,28,41,3,3,OPEN,0,2.00804257,0.2413,197.225925,0.0,,Z,23.2742455,2018-01-01
R_A3,28,41,4,4,OPEN,0,0.82925754,0.2413,70.8378337,0.0,,Z,11.7263999,2018-01-01
R_A3,28,41,5,5,OPEN,0,0.56565955,0.2413,46.3323574,0.0,,Z,9.71371865,2018-01-01
R_A3,28,41,6,6,OPEN,0,2.15532213,0.2413,213.686711,0.0,,Z,24.4577217,2018-01-01
R_A3,29,41,6,6,OPEN,0,1.58994499,0.2413,148.463996,0.0,,Z,17.9568555,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.33747658,0.2413,130.893657,0.0,,Z,22.8395881,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.36886716,0.2413,133.948985,0.0,,Z,22.8246231,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.08329542,0.2413,7.49094637,0.0,,Z,14.9307691,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.03139405,0.2413,2.43720209,0.0,,Z,7.7248898,2018-01-01
R_A3,29,41,11,11,OPEN,0,9.29592581,0.2413,910.215842,0.0,,Z,22.900162,2018-01-01
R_A3,29,41,12,12,OPEN,0,15.1756838,0.2413,1501.70578,0.0,,Z,24.2112978,2018-01-01
R_A3,29,41,13,13,OPEN,0,0.21519549,0.2413,21.3529208,0.0,,Z,24.5653346,2018-01-01
R_A3,29,41,14,14,OPEN,0,0.002088,0.2413,0.16496142,0.0,,Z,8.31410516,2018-01-01
R_A3,29,41,15,15,OPEN,0,0.17290294,0.2413,16.533944,0.0,,Z,20.2560533,2018-01-01
R_A3,29,41,16,16,OPEN,0,0.0100049,0.2413,0.98739797,0.0,,Z,23.8721284,2018-01-01
R_A3,29,41,27,27,OPEN,0,0.00296386,0.2413,0.23450073,0.0,,Z,8.36564875,2018-01-01
R_A3,29,41,28,28,OPEN,0,112.000557,0.2413,11080.9884,0.0,,Z,24.1881788,2018-01-01
R_A3,29,41,29,29,OPEN,0,42.3543791,0.2413,4142.29699,0.0,,Z,22.7599239,2018-01-01
R_A3,29,41,30,30,OPEN,0,2.15921416,0.2413,171.103454,0.0,,Z,8.4211642,2018-01-01
R_A3,29,41,31,31,OPEN,0,16.435718,0.2413,1621.29659,0.0,,Z,23.8124609,2018-01-01
R_A4,30,52,1,1,OPEN,0,226.899142,0.2413,21173.3288,0.0,,X,17.8984804,2018-01-01
R_A4,31,52,1,1,OPEN,0,302.936951,0.2413,28277.3442,0.0,,X,17.925307,2018-01-01
R_A4,31,52,2,2,OPEN,0,659.623338,0.2413,61567.0652,0.0,,X,17.9183048,2018-01-01
R_A4,31,52,3,3,OPEN,0,466.903934,0.2413,43573.7762,0.0,,X,17.9070083,2018-01-01
R_A4,31,52,4,4,OPEN,0,108.705033,0.2413,10153.6507,0.0,,X,17.9845001,2018-01-01
R_A4,32,52,4,4,OPEN,0,484.384016,0.2413,45070.083,0.0,,X,17.6415651,2018-01-01
R_A4,32,51,4,4,OPEN,0,289.421421,0.2413,25367.0107,0.0,,X,13.2103906,2018-01-01
R_A4,33,51,4,4,OPEN,0,58.9822108,0.2413,4422.22585,0.0,,X,6.69990017,2018-01-01
R_A4,33,51,3,3,OPEN,0,106.736283,0.2413,7463.77155,0.0,,X,5.11213525,2018-01-01
R_A4,33,50,4,4,OPEN,0,44.8790129,0.2413,4127.45253,0.0,,X,16.6517527,2018-01-01
R_A4,34,50,4,4,OPEN,0,201.534974,0.2413,18575.4735,0.0,,X,16.8325315,2018-01-01
R_A4,34,50,3,3,OPEN,0,33.1877108,0.2413,1571.37665,0.0,,X,1.52485924,2018-01-01
R_A4,35,50,3,3,OPEN,0,27.6230956,0.2413,2407.05735,0.0,,X,12.8556842,2018-01-01
R_A4,35,50,2,2,OPEN,0,0.44513286,0.2413,19.9491086,0.0,,X,1.33141433,2018-01-01
R_A4,35,49,2,2,OPEN,0,36.9681367,0.2413,3182.67703,0.0,,X,12.1544854,2018-01-01
R_A4,36,49,30,30,OPEN,0,275.169155,0.2413,18444.4331,0.0,,X,4.37699778,2018-01-01
R_A4,36,48,30,30,OPEN,0,64.6730901,0.2413,5696.07087,0.0,,X,13.5164584,2018-01-01
R_A4,37,48,30,30,OPEN,0,23.4449115,0.2413,1214.1602,0.0,,X,1.93433603,2018-01-01
R_A4,38,48,30,30,OPEN,0,31.3628133,0.2413,1534.89338,0.0,,X,1.66060812,2018-01-01
R_A4,38,47,30,30,OPEN,0,3.79727343,0.2413,185.207831,0.0,,X,1.64590325,2018-01-01
R_A5,31,20,1,1,OPEN,0,20.6032885,0.2413,2024.44855,0.0,,Z,23.3248224,2018-01-01
R_A5,31,20,2,2,OPEN,0,21.2793836,0.2413,2092.526,0.0,,Z,23.4216491,2018-01-01
R_A5,31,20,3,3,OPEN,0,20.1597961,0.2413,1984.18335,0.0,,Z,23.5310152,2018-01-01
R_A5,31,20,4,4,OPEN,0,23.5168566,0.2413,2316.31295,0.0,,Z,23.6233142,2018-01-01
R_A5,31,20,5,5,OPEN,0,18.8048661,0.2413,1853.60157,0.0,,Z,23.7177412,2018-01-01
R_A5,31,20,6,6,OPEN,0,16.3123013,0.2413,1608.43456,0.0,,Z,23.7587427,2018-01-01
R_A5,31,20,7,7,OPEN,0,0.01463465,0.2413,1.37875542,0.0,,Z,18.7783082,2018-01-01
R_A5,31,20,8,8,OPEN,0,1.7481e-05,0.2413,0.00165581,0.0,,Z,19.2968402,2018-01-01
R_A5,31,20,9,9,OPEN,0,1.7536e-05,0.2413,0.00166222,0.0,,Z,19.3687067,2018-01-01
R_A5,31,20,10,10,OPEN,0,1.7592e-05,0.2413,0.00166879,0.0,,Z,19.4410458,2018-01-01
R_A5,31,20,11,11,OPEN,0,11.9827224,0.2413,946.392666,0.0,,Z,8.30305998,2018-01-01
R_A5,31,20,12,12,OPEN,0,0.898509,0.2413,89.083067,0.0,,Z,24.4599354,2018-01-01
R_A5,31,21,12,12,OPEN,0,4.98057968,0.2413,492.271631,0.0,,Z,24.0606286,2018-01-01
R_A5,31,21,13,13,OPEN,0,0.47878851,0.2413,47.9525356,0.0,,Z,25.8178657,2018-01-01
R_A5,31,21,14,14,OPEN,0,1.12466679,0.2413,112.748186,0.0,,Z,25.9515602,2018-01-01
R_A5,31,21,15,15,OPEN,0,0.12111485,0.2413,11.927799,0.0,,Z,23.6075204,2018-01-01
R_A5,31,21,16,16,OPEN,0,0.10660556,0.2413,10.4497261,0.0,,Z,23.031534,2018-01-01
R_A5,31,21,17,17,OPEN,0,0.0178951,0.2413,1.78903397,0.0,,Z,25.569357,2018-01-01
R_A5,31,21,18,18,OPEN,0,0.02798678,0.2413,2.7994732,0.0,,Z,25.6448596,2018-01-01
R_A5,31,21,19,19,OPEN,0,0.0027297,0.2413,0.27307078,0.0,,Z,25.6564485,2018-01-01
R_A5,31,21,27,27,OPEN,0,12.4341704,0.2413,1054.40898,0.0,,Z,11.3409058,2018-01-01
R_A5,31,21,28,28,OPEN,0,22.4939196,0.2413,2248.47037,0.0,,Z,25.5497169,2018-01-01
R_A5,31,21,29,29,OPEN,0,1.6381e-05,0.2413,0.00158013,0.0,,Z,21.1861268,2018-01-01
R_A5,31,21,30,30,OPEN,0,1.6456e-05,0.2413,0.00158854,0.0,,Z,21.2653137,2018-01-01
R_A5,31,21,31,31,OPEN,0,1.6542e-05,0.2413,0.00159805,0.0,,Z,21.3449639,2018-01-01
R_A6,17,42,1,1,OPEN,0,0.01755285,0.2413,1.79339764,0.0,,Z,28.7648453,2018-01-01
R_A6,17,42,2,2,OPEN,0,0.01091928,0.2413,1.1153642,0.0,,Z,28.7263012,2018-01-01
R_A6,17,42,3,3,OPEN,0,0.00849659,0.2413,0.8677571,0.0,,Z,28.7012379,2018-01-01
R_A6,17,42,4,4,OPEN,0,0.00658417,0.2413,0.67237024,0.0,,Z,28.6845348,2018-01-01
R_A6,17,42,5,5,OPEN,0,0.00995379,0.2413,1.01606666,0.0,,Z,28.621996,2018-01-01
R_A6,17,42,6,6,OPEN,0,0.64670112,0.2413,64.6179898,0.0,,Z,25.4955318,2018-01-01
R_A6,17,42,7,7,OPEN,0,2.58916465,0.2413,264.797236,0.0,,Z,28.9193351,2018-01-01
R_A6,17,42,8,8,OPEN,0,0.68035857,0.2413,68.2199987,0.0,,Z,25.979872,2018-01-01
R_A6,17,42,9,9,OPEN,0,0.02603909,0.2413,2.65667063,0.0,,Z,28.5421543,2018-01-01
R_A6,17,42,10,10,OPEN,0,0.01788641,0.2413,1.64668818,0.0,,Z,16.7369242,2018-01-01
R_A6,17,42,11,11,OPEN,0,28.6453494,0.2413,2934.24721,0.0,,Z,29.1719507,2018-01-01
R_A6,17,42,12,12,OPEN,0,6.50307917,0.2413,612.47446,0.0,,Z,18.74868,2018-01-01
R_A6,17,42,13,13,OPEN,0,0.54435993,0.2413,55.7292482,0.0,,Z,29.0816004,2018-01-01
R_A6,17,42,14,14,OPEN,0,0.67185569,0.2413,68.785453,0.0,,Z,29.0902581,2018-01-01
R_A6,17,42,15,15,OPEN,0,0.35717311,0.2413,36.3737876,0.0,,Z,28.2556787,2018-01-01
R_A6,17,42,16,16,OPEN,0,0.03289686,0.2413,3.36455111,0.0,,Z,28.9262379,2018-01-01
R_A6,17,42,17,17,OPEN,0,0.05884897,0.2413,6.01705716,0.0,,Z,28.8797699,2018-01-01
R_A6,17,42,18,18,OPEN,0,0.03016357,0.2413,3.0826037,0.0,,Z,28.8032716,2018-01-01
R_A6,17,42,27,27,OPEN,0,33.7492234,0.2413,3202.23826,0.0,,Z,19.4663178,2018-01-01
R_A6,17,42,28,28,OPEN,0,2.34802891,0.2413,220.248325,0.0,,Z,18.3699892,2018-01-01
R_A6,17,42,29,29,OPEN,0,1.6412e-05,0.2413,0.00167008,0.0,,Z,28.1364921,2018-01-01
R_A6,17,42,30,30,OPEN,0,1.20721036,0.2413,113.208674,0.0,,Z,18.3461086,2018-01-01
R_A6,17,42,31,31,OPEN,0,16.2603696,0.2413,1660.69932,0.0,,Z,28.7038563,2018-01-01
A1,32,33,1,1,OPEN,0,6.50688873,0.2413,1261.72807,5.0,,Z,26.4176977,2018-01-05
A1,32,33,2,2,OPEN,0,9.55191641,0.2413,1845.21571,5.0,,Z,25.4058211,2018-01-05
A1,32,33,3,3,OPEN,0,11.2196211,0.2413,2170.41608,5.0,,Z,25.7769903,2018-01-05
A1,32,33,4,4,OPEN,0,9.31337995,0.2413,1802.86092,5.0,,Z,25.9561241,2018-01-05
A1,32,33,5,5,OPEN,0,7.77883325,0.2413,1506.62204,5.0,,Z,26.1022073,2018-01-05
A1,32,33,6,6,OPEN,0,7.68982384,0.2413,1490.23563,5.0,,Z,26.2578208,2018-01-05
A1,32,33,7,7,OPEN,0,11.077658,0.2413,2147.97233,5.0,,Z,26.410332,2018-01-05
A1,32,33,8,8,OPEN,0,12.0120109,0.2413,2330.44208,5.0,,Z,26.5636189,2018-01-05
A1,32,33,9,9,OPEN,0,13.1759964,0.2413,2557.69878,5.0,,Z,26.7188182,2018-01-05
A1,32,33,10,10,OPEN,0,2.05065264,0.2413,364.511107,5.0,,Z,11.1185876,2018-01-05
A1,32,33,11,11,OPEN,0,14.7483044,0.2413,2864.39461,5.0,,Z,26.8630987,2018-01-05
A1,32,33,12,12,OPEN,0,11.4464631,0.2413,2225.31442,5.0,,Z,27.1409836,2018-01-05
A1,32,33,13,13,OPEN,0,0.13781697,0.2413,26.8257889,5.0,,Z,27.4882253,2018-01-05
A1,32,33,14,14,OPEN,0,0.14153345,0.2413,27.5603164,5.0,,Z,27.6042025,2018-01-05
A1,32,33,15,15,OPEN,0,0.10999097,0.2413,21.4010135,5.0,,Z,27.3746122,2018-01-05
A1,32,33,16,16,OPEN,0,0.05472945,0.2413,10.6510399,5.0,,Z,27.4362251,2018-01-05
A1,32,33,27,27,OPEN,0,11.0229018,0.2413,2010.05848,5.0,,Z,14.225417,2018-01-05
A1,32,33,28,28,OPEN,0,13.5078006,0.2413,2460.49409,5.0,,Z,14.0742792,2018-01-05
A1,32,33,29,29,OPEN,0,0.4121807,0.2413,75.6008369,5.0,,Z,15.0597446,2018-01-05
A1,32,33,30,30,OPEN,0,3.24335637,0.2413,634.765193,5.0,,Z,29.1015175,2018-01-05
A1,32,33,31,31,OPEN,0,10.016103,0.2413,1833.94444,5.0,,Z,14.8060259,2018-01-05
A2,22,30,1,1,OPEN,0,11.6813077,0.2413,2266.40732,5.0,,Z,26.5788211,2018-03-10
A2,22,30,2,2,OPEN,0,11.395704,0.2413,2210.27419,5.0,,Z,26.4889639,2018-03-10
A2,22,30,3,3,OPEN,0,9.99754124,0.2413,1938.54012,5.0,,Z,26.410877,2018-03-10
A2,22,30,4,4,OPEN,0,8.2177341,0.2413,1592.86055,5.0,,Z,26.3125731,2018-03-10
A2,22,30,5,5,OPEN,0,7.04797028,0.2413,1365.77099,5.0,,Z,26.2423003,2018-03-10
A2,22,30,6,6,OPEN,0,3.43508367,0.2413,594.328682,5.0,,Z,8.62662374,2018-03-10
A2,22,30,7,7,OPEN,0,0.005857,0.2413,1.11497484,5.0,,Z,21.8533509,2018-03-10
A2,22,30,8,8,OPEN,0,0.00266559,0.2413,0.50727214,5.0,,Z,21.7806627,2018-03-10
A5,31,20,1,1,OPEN,0,8.80791637,0.2413,1687.44214,5.0,,Z,23.3248224,2018-05-08
A5,31,20,2,2,OPEN,0,10.9179201,0.2413,2092.526,5.0,,Z,23.4216491,2018-05-08
A5,31,20,3,3,OPEN,0,10.3479392,0.2413,1984.18335,5.0,,Z,23.5310152,2018-05-08
A5,31,20,4,4,OPEN,0,12.0754643,0.2413,2316.31295,5.0,,Z,23.6233142,2018-05-08
A5,31,20,5,5,OPEN,0,9.65949552,0.2413,1853.60157,5.0,,Z,23.7177412,2018-05-08
A5,31,20,6,6,OPEN,0,8.38047234,0.2413,1608.43456,5.0,,Z,23.7587427,2018-05-08
A5,31,20,7,7,OPEN,0,0.00735197,0.2413,1.37875542,5.0,,Z,18.7783082,2018-05-08
A5,31,20,8,8,OPEN,0,8.8055e-06,0.2413,0.00165581,5.0,,Z,19.2968402,2018-05-08
A5,31,20,9,9,OPEN,0,8.8363e-06,0.2413,0.00166222,5.0,,Z,19.3687067,2018-05-08
A5,31,20,10,10,OPEN,0,8.8679e-06,0.2413,0.00166879,5.0,,Z,19.4410458,2018-05-08
A5,31,20,11,11,OPEN,0,5.49258476,0.2413,946.392666,5.0,,Z,8.30305998,2018-05-08
A5,31,20,12,12,OPEN,0,0.46284284,0.2413,89.083067,5.0,,Z,24.4599354,2018-05-08
A5,31,21,12,12,OPEN,0,2.5617513,0.2413,492.271631,5.0,,Z,24.0606286,2018-05-08
A5,31,21,13,13,OPEN,0,0.24784512,0.2413,47.9525356,5.0,,Z,25.8178657,2018-05-08
A5,31,21,14,14,OPEN,0,0.58245452,0.2413,112.748186,5.0,,Z,25.9515602,2018-05-08
A5,31,21,15,15,OPEN,0,0.06218637,0.2413,11.927799,5.0,,Z,23.6075204,2018-05-08
A5,31,21,16,16,OPEN,0,0.0546116,0.2413,10.4497261,5.0,,Z,23.031534,2018-05-08
A5,31,21,17,17,OPEN,0,0.00925535,0.2413,1.78903397,5.0,,Z,25.569357,2018-05-08
A5,31,21,18,18,OPEN,0,0.01447861,0.2413,2.7994732,5.0,,Z,25.6448596,2018-05-08
A5,31,21,19,19,OPEN,0,0.00141223,0.2413,0.27307078,5.0,,Z,25.6564485,2018-05-08
A5,31,21,27,27,OPEN,0,5.91954785,0.2413,1054.40898,5.0,,Z,11.3409058,2018-05-08
A5,31,21,28,28,OPEN,0,11.6330504,0.2413,2248.47037,5.0,,Z,25.5497169,2018-05-08
A5,31,21,29,29,OPEN,0,8.3258e-06,0.2413,0.00158013,5.0,,Z,21.1861268,2018-05-08
