PROPERTY,ZONE,FACIES,Avg,Avg_Weighted,Count,Max,Min,P10,P90,Stddev,ID,SOURCE
PERM,Therys,Calcite,0.0010000000474974513,0.0010000000474974513,17784,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Therys,Calcite,0.0,0.0,17784,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Therys,Calcite,1.0,,17784,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Lowershoreface,34.12028503417969,34.378448486328125,39019,150.0,5.0,15.128499031066895,58.41549301147461,18.565582275390625,Geogrid,Geogrid
PORO,Therys,Lowershoreface,0.24898062646389008,0.2486402839422226,39019,0.30000001192092896,0.20000000298023224,0.23022215068340302,0.2664507031440735,0.014740369282662868,Geogrid,Geogrid
SW,Therys,Lowershoreface,0.9201207756996155,,39019,1.0,0.254397451877594,0.43562543392181396,1.0,0.20725388824939728,Geogrid,Geogrid
PERM,Therys,Offshore,1.8331226110458374,1.845906376838684,62737,4.573365688323975,0.34875720739364624,1.135435938835144,2.62782621383667,0.5913373231887817,Geogrid,Geogrid
PORO,Therys,Offshore,0.10045520961284637,0.10042250901460648,62737,0.1899999976158142,0.019999999552965164,0.06570082157850266,0.13712075352668762,0.027553683146834373,Geogrid,Geogrid
SW,Therys,Offshore,0.9881889224052429,,62737,1.0,0.6839006543159485,1.0,1.0,0.04686130955815315,Geogrid,Geogrid
PERM,Therys,Uppershoreface,1312.494873046875,1310.8818359375,59612,2500.0,500.0,775.0523681640625,2000.2518310546875,474.3197326660156,Geogrid,Geogrid
PORO,Therys,Uppershoreface,0.33607521653175354,0.33585473895072937,59612,0.390997052192688,0.28397896885871887,0.31700122356414795,0.35514670610427856,0.014792161993682384,Geogrid,Geogrid
SW,Therys,Uppershoreface,0.9093403816223145,,59612,1.0,0.029304329305887222,1.0,1.0,0.27457019686698914,Geogrid,Geogrid
PERM,Valysar,Channel,1057.2181396484375,1061.7921142578125,80133,2000.0,400.0,756.0036010742188,1390.2423095703125,251.83705139160156,Geogrid,Geogrid
PORO,Valysar,Channel,0.2720188796520233,0.2725585699081421,80133,0.3400000035762787,0.20000000298023224,0.2446218878030777,0.2994499206542969,0.021445054560899734,Geogrid,Geogrid
SW,Valysar,Channel,0.8155064582824707,,80133,1.0,0.025052247568964958,0.06287714838981628,1.0,0.36852216720581055,Geogrid,Geogrid
PERM,Valysar,Coal,0.0010000000474974513,0.0010000000474974513,44778,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Valysar,Coal,0.0,0.0,44778,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Valysar,Coal,1.0,,44778,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Valysar,Crevasse,95.4666976928711,95.58930206298828,45380,200.0,50.0,77.97386932373047,116.99717712402344,19.701099395751953,Geogrid,Geogrid
PORO,Valysar,Crevasse,0.21270370483398438,0.2127220779657364,45380,0.27000001072883606,0.14000000059604645,0.18610133230686188,0.23938021063804626,0.020735597237944603,Geogrid,Geogrid
SW,Valysar,Crevasse,0.8141074180603027,,45380,1.0,0.12888255715370178,0.20732441544532776,1.0,0.32544344663619995,Geogrid,Geogrid
PERM,Valysar,Floodplain,0.760036051273346,0.7558808326721191,98349,3.204500198364258,0.12651963531970978,0.3951021730899811,1.2130846977233887,0.34027084708213806,Geogrid,Geogrid
PORO,Valysar,Floodplain,0.10220170766115189,0.10184134542942047,98349,0.13929471373558044,0.06600262969732285,0.08913606405258179,0.11516550183296204,0.010095908306539059,Geogrid,Geogrid
SW,Valysar,Floodplain,0.9862859845161438,,98349,1.0,0.6854948997497559,1.0,1.0,0.04891875386238098,Geogrid,Geogrid
PERM,Volon,Calcite,0.0010000000474974513,0.0010000000474974513,22572,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Calcite,0.0,0.0,22572,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Volon,Calcite,1.0,,22572,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Volon,Channel,1594.2615966796875,1571.1168212890625,119038,5000.0,500.0,947.1603393554688,2445.460205078125,744.25634765625,Geogrid,Geogrid
PORO,Volon,Channel,0.2503466308116913,0.2507311701774597,119038,0.3199999928474426,0.20000000298023224,0.2237912118434906,0.2768118977546692,0.02056112326681614,Geogrid,Geogrid
SW,Volon,Channel,0.9084399342536926,,119038,1.0,0.03022313304245472,1.0,1.0,0.2757282853126526,Geogrid,Geogrid
PERM,Volon,Floodplain,0.0010000000474974513,0.0010000000474974513,58070,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Volon,Floodplain,0.09905622154474258,0.10005418211221695,58070,0.1599999964237213,0.05999999865889549,0.07946853339672089,0.11943704634904861,0.015470242127776146,Geogrid,Geogrid
SW,Volon,Floodplain,1.0,,58070,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Therys,Total,444.7999572753906,439.13232421875,179152,2500.0,0.0010000000474974513,0.5499967932701111,1488.7293701171875,671.2275390625,Geogrid,Geogrid
PORO,Therys,Total,0.20123329758644104,0.20284980535507202,179152,0.390997052192688,0.0,0.026254253461956978,0.3440232574939728,0.12045381218194962,Geogrid,Geogrid
SW,Therys,Total,0.948299765586853,,179152,1.0,0.029304329305887222,1.0,1.0,0.19159772992134094,Geogrid,Geogrid
PERM,Valysar,Total,331.7641906738281,328.70086669921875,268640,2000.0,0.0010000000474974513,0.0010000000474974513,1140.5963134765625,493.82196044921875,Geogrid,Geogrid
PORO,Valysar,Total,0.15448786318302155,0.15371739864349365,268640,0.3400000035762787,0.0,0.0,0.2810942530632019,0.09959491342306137,Geogrid,Geogrid
SW,Valysar,Total,0.9085446000099182,,268640,1.0,0.025052247568964958,0.48642608523368835,1.0,0.25879091024398804,Geogrid,Geogrid
PERM,Volon,Total,950.4096069335938,956.6370849609375,199680,5000.0,0.0010000000474974513,0.0010000000474974513,2076.4130859375,970.638427734375,Geogrid,Geogrid
PORO,Volon,Total,0.17804966866970062,0.1805640310049057,199680,0.3199999928474426,0.0,0.0,0.27020102739334106,0.09399938583374023,Geogrid,Geogrid
SW,Volon,Total,0.945417046546936,,199680,1.0,0.03022313304245472,1.0,1.0,0.21757908165454865,Geogrid,Geogrid
PERM,Total,Calcite,0.0010000000474974513,0.001000000280328095,40356,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Total,Calcite,0.0,0.0,40356,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Total,Calcite,1.0,,40356,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Total,Channel,1378.1915283203125,1390.070068359375,199171,5000.0,400.0,836.9963989257812,2078.326904296875,652.6307373046875,Geogrid,Geogrid
PORO,Total,Channel,0.25906607508659363,0.2584899961948395,199171,0.3400000035762787,0.20000000298023224,0.22901476919651031,0.28963568806648254,0.023465681821107864,Geogrid,Geogrid
SW,Total,Channel,0.8710497617721558,,199171,1.0,0.025052247568964958,0.08319564163684845,1.0,0.3196165859699249,Geogrid,Geogrid
PERM,Total,Coal,0.0010000000474974513,0.0010000000474974513,44778,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0,Geogrid,Geogrid
PORO,Total,Coal,0.0,0.0,44778,0.0,0.0,0.0,0.0,0.0,Geogrid,Geogrid
SW,Total,Coal,1.0,,44778,1.0,1.0,1.0,1.0,0.0,Geogrid,Geogrid
PERM,Total,Crevasse,95.4666976928711,95.58930206298828,45380,200.0,50.0,77.97386932373047,116.99717712402344,19.701099395751953,Geogrid,Geogrid
PORO,Total,Crevasse,0.21270370483398438,0.2127220779657364,45380,0.27000001072883606,0.14000000059604645,0.18610133230686188,0.23938021063804626,0.020735597237944603,Geogrid,Geogrid
SW,Total,Crevasse,0.8141074180603027,,45380,1.0,0.12888255715370178,0.20732441544532776,1.0,0.32544344663619995,Geogrid,Geogrid
PERM,Total,Floodplain,0.4782465994358063,0.45166805386543274,156419,3.204500198364258,0.0010000000474974513,0.0010000000474974513,1.07614004611969,0.45528385043144226,Geogrid,Geogrid
PORO,Total,Floodplain,0.10103395581245422,0.10112112015485764,156419,0.1599999964237213,0.05999999865889549,0.08537555485963821,0.11651290208101273,0.01245974749326706,Geogrid,Geogrid
SW,Total,Floodplain,0.9913772940635681,,156419,1.0,0.6854948997497559,1.0,1.0,0.03935137391090393,Geogrid,Geogrid
PERM,Total,Lowershoreface,34.12028503417969,34.378448486328125,39019,150.0,5.0,15.128499031066895,58.41549301147461,18.565582275390625,Geogrid,Geogrid
PORO,Total,Lowershoreface,0.24898062646389008,0.2486402839422226,39019,0.30000001192092896,0.20000000298023224,0.23022215068340302,0.2664507031440735,0.014740369282662868,Geogrid,Geogrid
SW,Total,Lowershoreface,0.9201207756996155,,39019,1.0,0.254397451877594,0.43562543392181396,1.0,0.20725388824939728,Geogrid,Geogrid
